OBJECTID_12,sp,prohibida,n_px,ha_faixa,estado,anho_evento,caida,etiqueta
75179,Quercus_robur,False,220,0.0,persistente,,0.012,ifn_2010
75795,Quercus_robur,False,21685,0.0,persistente,,0.169,ifn_2010
75799,Pinus_pinaster,True,323,0.0,evento,2018.0,0.397,desconocida
75801,Pinus_sylvestris,True,2954,0.0,evento,2018.0,0.321,desconocida
75802,Pinus_sylvestris,True,1656,0.0,evento,2018.0,0.223,desconocida
75803,Pinus_sylvestris,True,7888,0.0,persistente,,0.025,ifn_2010
75804,Pinus_pinaster,True,946,0.0,persistente,,0.089,ifn_2010
75805,Pinus_pinaster,True,956,0.0,persistente,,0.02,ifn_2010
75806,Pinus_pinaster,True,555,0.0,persistente,,0.037,ifn_2010
75807,Pinus_pinaster,True,1247,0.0,evento,2018.0,0.335,desconocida
75808,Alnus_glutinosa,False,646,0.0,persistente,,0.184,ifn_2010
75809,Betula_spp,False,11113,0.0,persistente,,0.074,ifn_2010
75810,Pinus_pinaster,True,7898,0.0,persistente,,0.058,ifn_2010
75817,Quercus_robur,False,1645,0.007,persistente,,0.026,ifn_2010
75818,Quercus_robur,False,308,0.0,persistente,,0.15,ifn_2010
75926,Pinus_pinaster,True,22,0.0,persistente,,0.078,ifn_2010
75972,Pinus_pinaster,True,1793,0.201,persistente,,0.017,ifn_2010
75982,Pinus_pinaster,True,3491,0.0,evento,2018.0,0.215,desconocida
75983,Quercus_robur,False,15983,0.0,persistente,,0.169,ifn_2010
75987,Quercus_robur,False,644,0.0,persistente,,0.065,ifn_2010
75988,Quercus_robur,False,141,0.0,persistente,,0.041,ifn_2010
76057,Quercus_robur,False,106,0.0,persistente,,0.012,ifn_2010
76058,Quercus_robur,False,304,0.0,persistente,,0.018,ifn_2010
76059,Quercus_robur,False,2418,0.0,persistente,,0.018,ifn_2010
76060,Pinus_pinaster,True,1065,0.0,persistente,,0.021,ifn_2010
76062,Pinus_pinaster,True,276,0.0,persistente,,0.039,ifn_2010
76441,Pinus_pinaster,True,3486,0.0,evento,2018.0,0.208,desconocida
76442,Quercus_robur,False,4825,0.0,persistente,,0.168,ifn_2010
76443,Quercus_robur,False,5402,0.0,persistente,,0.033,ifn_2010
76444,Pinus_pinaster,True,3864,0.0,persistente,,0.011,ifn_2010
76445,Quercus_robur,False,2695,0.0,persistente,,0.051,ifn_2010
76446,Pinus_pinaster,True,3047,0.0,persistente,,0.015,ifn_2010
76447,Quercus_robur,False,14594,0.0,persistente,,0.01,ifn_2010
76448,Quercus_robur,False,581,0.0,persistente,,0.03,ifn_2010
76449,Quercus_robur,False,358,0.0,persistente,,0.023,ifn_2010
76450,Pinus_pinaster,True,6094,0.0,persistente,,0.029,ifn_2010
76451,Pinus_pinaster,True,4394,0.0,persistente,,0.066,ifn_2010
76452,Pinus_pinaster,True,800,0.0,persistente,,0.128,ifn_2010
76453,Quercus_robur,False,159,0.028,persistente,,0.066,ifn_2010
76454,Quercus_robur,False,837,0.0,persistente,,0.023,ifn_2010
76456,Pinus_pinaster,True,301,0.0,persistente,,0.157,ifn_2010
76457,Quercus_robur,False,2723,0.0,evento,2018.0,0.209,desconocida
76472,Pinus_pinaster,True,337,0.0,evento,2023.0,0.233,desconocida
76473,Pinus_pinaster,True,239,0.0,evento,2023.0,0.356,desconocida
76994,Pinus_pinaster,True,7962,0.0,evento,2018.0,0.36,desconocida
76995,Pinus_pinaster,True,1589,0.0,persistente,,0.117,ifn_2010
76996,Pinus_pinaster,True,8408,0.0,persistente,,0.05,ifn_2010
76997,Pinus_pinaster,True,589,0.0,persistente,,0.047,ifn_2010
77180,Pinus_pinaster,True,991,0.0,evento,2018.0,0.339,desconocida
80101,Pinus_pinaster,True,303,0.0,persistente,,0.018,ifn_2010
80103,Pinus_pinaster,True,4094,0.0,persistente,,0.017,ifn_2010
80104,Quercus_robur,False,589,0.0,persistente,,0.016,ifn_2010
80183,Quercus_suber,False,199,0.0,persistente,,0.03,ifn_2010
80597,Quercus_robur,False,3,0.0,sin_dato,,,sin_serie
80598,Quercus_robur,False,553,0.0,evento,2022.0,0.206,desconocida
80643,Pinus_pinaster,True,83,0.0,persistente,,0.03,ifn_2010
80645,Quercus_robur,False,901,0.0,persistente,,0.021,ifn_2010
81444,Alnus_glutinosa,False,219,0.0,persistente,,0.014,ifn_2010
81447,Castanea_sativa,False,785,0.0,persistente,,0.01,ifn_2010
81453,Quercus_pyrenaica,False,3033,0.0,persistente,,0.165,ifn_2010
81454,Quercus_robur,False,1776,0.0,persistente,,0.08,ifn_2010
81459,Pinus_pinaster,True,1659,0.0,persistente,,0.215,ifn_2010
81460,Pinus_pinaster,True,2417,0.0,evento,2018.0,0.333,desconocida
81464,Quercus_robur,False,1117,0.0,evento,2026.0,0.2,desconocida
81470,Quercus_robur,False,1091,0.0,persistente,,0.162,ifn_2010
81489,Pinus_pinaster,True,3319,0.0,persistente,,0.026,ifn_2010
81943,Quercus_robur,False,249,0.0,persistente,,0.019,ifn_2010
81944,Pinus_pinaster,True,895,0.0,evento,2018.0,0.288,desconocida
81960,Eucalyptus_globulus,True,343,0.0,evento,2018.0,0.189,prohibida_rebrote
81961,Eucalyptus_globulus,True,5,0.0,sin_dato,,,sin_serie
81963,Pinus_pinaster,True,116,0.0,persistente,,0.109,ifn_2010
81966,Eucalyptus_globulus,True,592,0.0,evento,2018.0,0.493,prohibida_rebrote
81967,Pinus_radiata,True,1656,0.0,evento,2018.0,0.253,desconocida
81968,Pinus_pinaster,True,682,0.0,evento,2018.0,0.28,desconocida
81969,Pinus_radiata,True,1430,0.0,evento,2018.0,0.239,desconocida
82010,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
85061,Pinus_pinaster,True,482,0.0,persistente,,0.184,ifn_2010
85220,Quercus_robur,False,772,0.0,persistente,,0.032,ifn_2010
85221,Pinus_pinaster,True,13350,0.0,persistente,,0.042,ifn_2010
85222,Eucalyptus_globulus,True,10704,15.646,persistente,,0.023,ifn_2010
85223,Eucalyptus_globulus,True,24773,6.83,persistente,,0.055,ifn_2010
85224,Acacia_spp,True,547,2.446,evento,2024.0,0.265,desconocida
85225,Eucalyptus_globulus,True,2086,0.0,persistente,,0.049,ifn_2010
85226,Pinus_pinaster,True,1141,0.0,persistente,,0.017,ifn_2010
85227,Pinus_pinaster,True,2472,0.0,persistente,,0.102,ifn_2010
85228,Eucalyptus_globulus,True,2554,0.0,persistente,,0.03,ifn_2010
85229,Pinus_pinaster,True,2745,0.0,persistente,,0.019,ifn_2010
85230,Pinus_pinaster,True,2257,3.301,persistente,,0.012,ifn_2010
85231,Acacia_spp,True,941,0.525,persistente,,0.07,ifn_2010
85232,Acacia_spp,True,457,0.0,persistente,,0.1,ifn_2010
85233,Pinus_pinaster,True,2293,4.773,persistente,,0.044,ifn_2010
85234,Eucalyptus_globulus,True,1500,0.727,persistente,,0.061,ifn_2010
85235,Quercus_robur,False,4419,5.715,persistente,,0.046,ifn_2010
85236,Pinus_pinaster,True,10341,14.772,persistente,,0.018,ifn_2010
85237,Eucalyptus_globulus,True,694,1.943,evento,2022.0,0.193,prohibida_rebrote
85238,Eucalyptus_globulus,True,2255,0.0,persistente,,0.021,ifn_2010
85239,Pinus_pinaster,True,25174,0.725,evento,2025.0,0.197,desconocida
85240,Pinus_pinaster,True,1090,0.0,persistente,,0.047,ifn_2010
85241,Eucalyptus_globulus,True,4444,4.93,persistente,,0.071,ifn_2010
85242,Eucalyptus_globulus,True,32397,3.662,persistente,,0.124,ifn_2010
85243,Eucalyptus_globulus,True,2352,0.376,persistente,,0.113,ifn_2010
85244,Betula_alba,False,6574,0.71,persistente,,0.009,ifn_2010
85245,Pinus_pinaster,True,1839,6.558,persistente,,0.069,ifn_2010
85246,Castanea_sativa,False,553,0.0,persistente,,0.158,ifn_2010
85248,Pinus_pinaster,True,1846,0.335,persistente,,0.146,ifn_2010
85249,Pinus_pinaster,True,307,0.637,evento,2026.0,0.195,desconocida
85250,Eucalyptus_globulus,True,2128,0.387,persistente,,0.018,ifn_2010
85251,Quercus_robur,False,166,0.469,persistente,,0.027,ifn_2010
85252,Eucalyptus_globulus,True,1156,0.0,persistente,,0.033,ifn_2010
85253,Eucalyptus_globulus,True,769,1.129,persistente,,0.036,ifn_2010
85254,Platanus_hispanica,False,175,0.0,persistente,,0.059,ifn_2010
85255,Fraxinus_angustifolia,False,210,0.568,persistente,,0.031,ifn_2010
85256,Pinus_pinaster,True,128,0.28,persistente,,0.016,ifn_2010
85257,Eucalyptus_globulus,True,2301,3.04,persistente,,0.037,ifn_2010
85258,Alnus_glutinosa,False,469,0.0,persistente,,0.038,ifn_2010
85259,Eucalyptus_globulus,True,1097,0.0,persistente,,0.082,ifn_2010
85260,Castanea_sativa,False,837,2.366,persistente,,0.015,ifn_2010
85261,Eucalyptus_globulus,True,668,0.0,persistente,,0.042,ifn_2010
85262,Acacia_dealbata,True,0,0.158,sin_dato,,,sin_serie
85264,Castanea_sativa,False,6778,2.096,persistente,,0.036,ifn_2010
85386,Eucalyptus_globulus,True,255,0.0,persistente,,0.036,ifn_2010
85389,Pinus_pinaster,True,1441,0.0,evento,2023.0,0.195,desconocida
85425,Quercus_robur,False,657,0.0,persistente,,0.021,ifn_2010
85430,Eucalyptus_globulus,True,2884,0.0,persistente,,0.082,ifn_2010
85431,Eucalyptus_globulus,True,307,0.0,persistente,,0.022,ifn_2010
85514,Eucalyptus_globulus,True,1195,0.0,persistente,,0.032,ifn_2010
85515,Quercus_robur,False,868,0.0,persistente,,0.024,ifn_2010
85534,Pinus_pinaster,True,1377,0.0,persistente,,0.04,ifn_2010
85583,Eucalyptus_globulus,True,1564,0.0,persistente,,0.032,ifn_2010
85586,Pinus_radiata,True,533,0.0,persistente,,0.153,ifn_2010
85594,Pinus_pinaster,True,1647,0.0,persistente,,0.083,ifn_2010
85653,Pinus_pinaster,True,434,0.0,persistente,,0.035,ifn_2010
85664,Pinus_pinaster,True,61,0.0,persistente,,0.011,ifn_2010
85666,Pinus_pinaster,True,8,0.0,persistente,,0.052,ifn_2010
86055,Pinus_radiata,True,278,0.0,evento,2018.0,0.381,desconocida
86151,Quercus_robur,False,925,0.0,persistente,,0.015,ifn_2010
86152,Pinus_pinaster,True,1071,0.0,persistente,,0.022,ifn_2010
86256,Pinus_pinaster,True,3667,0.0,persistente,,0.046,ifn_2010
86258,Pinus_pinaster,True,71,0.0,persistente,,0.158,ifn_2010
86259,Pinus_pinaster,True,645,0.0,persistente,,0.04,ifn_2010
86260,Quercus_suber,False,133,0.449,persistente,,0.024,ifn_2010
86261,Quercus_robur,False,2262,1.314,persistente,,0.025,ifn_2010
86262,Quercus_robur,False,9681,15.989,persistente,,0.028,ifn_2010
86263,Pinus_pinaster,True,10194,0.0,persistente,,0.051,ifn_2010
86264,Quercus_robur,False,11896,2.506,persistente,,0.02,ifn_2010
86265,Quercus_robur,False,2383,3.156,evento,2026.0,0.206,desconocida
86266,Quercus_robur,False,2680,4.727,persistente,,0.038,ifn_2010
86267,Quercus_robur,False,14152,7.49,persistente,,0.02,ifn_2010
86268,Quercus_robur,False,306,0.0,persistente,,0.018,ifn_2010
86269,Quercus_robur,False,8312,1.643,persistente,,0.013,ifn_2010
86270,Quercus_robur,False,4675,3.269,persistente,,0.014,ifn_2010
86271,Quercus_robur,False,10941,5.515,persistente,,0.022,ifn_2010
86272,Quercus_robur,False,588,1.494,persistente,,0.028,ifn_2010
86273,Eucalyptus_globulus,True,661,1.215,persistente,,0.02,ifn_2010
86274,Eucalyptus_globulus,True,1366,3.727,persistente,,0.012,ifn_2010
86275,Quercus_robur,False,3885,0.228,persistente,,0.03,ifn_2010
86276,Quercus_robur,False,16827,8.005,persistente,,0.011,ifn_2010
86277,Pinus_pinaster,True,199,0.0,persistente,,0.037,ifn_2010
86278,Quercus_robur,False,428,0.0,persistente,,0.06,ifn_2010
86279,Quercus_robur,False,11297,2.493,persistente,,0.018,ifn_2010
86280,Quercus_robur,False,305,1.246,persistente,,0.012,ifn_2010
86281,Quercus_robur,False,1071,0.0,persistente,,0.017,ifn_2010
86282,Quercus_robur,False,285,0.0,persistente,,0.011,ifn_2010
86283,Eucalyptus_globulus,True,4759,0.0,persistente,,0.18,ifn_2010
86284,Pinus_pinaster,True,16362,27.902,persistente,,0.028,ifn_2010
86285,Pinus_pinaster,True,216,1.518,persistente,,0.013,ifn_2010
86286,Pinus_pinaster,True,2773,12.497,persistente,,0.058,ifn_2010
86287,Pinus_pinaster,True,15304,30.153,persistente,,0.059,ifn_2010
86288,Pinus_pinaster,True,12195,5.438,persistente,,0.028,ifn_2010
86289,Quercus_robur,False,5097,0.0,persistente,,0.154,ifn_2010
86290,Pinus_sylvestris,True,14397,0.0,persistente,,0.028,ifn_2010
86291,Pinus_pinaster,True,1086,0.0,persistente,,0.037,ifn_2010
86292,Quercus_robur,False,4548,1.344,persistente,,0.014,ifn_2010
86293,Quercus_robur,False,967,0.825,persistente,,0.048,ifn_2010
86294,Pinus_pinaster,True,573,0.534,persistente,,0.052,ifn_2010
86295,Pinus_pinaster,True,1139,0.0,persistente,,0.021,ifn_2010
86296,Pinus_pinaster,True,451,0.0,persistente,,0.107,ifn_2010
86297,Pinus_pinaster,True,20064,18.429,persistente,,0.04,ifn_2010
86298,Pinus_pinaster,True,15284,18.983,persistente,,0.018,ifn_2010
86299,Pinus_sylvestris,True,4091,0.0,persistente,,0.093,ifn_2010
86300,Pinus_sylvestris,True,1137,0.0,persistente,,0.061,ifn_2010
86301,Pinus_sylvestris,True,1468,0.0,persistente,,0.123,ifn_2010
86302,Pinus_pinaster,True,3971,0.0,persistente,,0.082,ifn_2010
86303,Pinus_pinaster,True,6888,0.0,persistente,,0.062,ifn_2010
86304,Pinus_pinaster,True,756,0.0,persistente,,0.031,ifn_2010
86305,Quercus_robur,False,426,0.0,persistente,,0.127,ifn_2010
86306,Quercus_robur,False,324,0.004,persistente,,0.018,ifn_2010
86307,Pinus_pinaster,True,177,0.65,persistente,,0.043,ifn_2010
86308,Pinus_pinaster,True,4171,0.0,evento,2018.0,0.314,desconocida
86309,Eucalyptus_globulus,True,759,0.0,evento,2018.0,0.199,prohibida_rebrote
86310,Pinus_pinaster,True,308,0.914,persistente,,0.07,ifn_2010
86311,Quercus_robur,False,433,0.0,persistente,,0.156,ifn_2010
86312,Pinus_pinaster,True,1146,0.0,evento,2018.0,0.475,desconocida
86313,Pinus_pinaster,True,5380,11.469,persistente,,0.035,ifn_2010
86314,Eucalyptus_globulus,True,1119,0.0,persistente,,0.101,ifn_2010
86315,Pinus_pinaster,True,2973,0.0,evento,2018.0,0.316,desconocida
86316,Pinus_pinaster,True,5863,0.0,evento,2018.0,0.315,desconocida
86317,Quercus_robur,False,1455,0.0,persistente,,0.015,ifn_2010
86318,Pinus_pinaster,True,1395,0.0,evento,2018.0,0.325,desconocida
86320,Pinus_radiata,True,4613,0.0,evento,2018.0,0.251,desconocida
86321,Pinus_pinaster,True,2700,0.0,persistente,,0.189,ifn_2010
86322,Pinus_pinaster,True,575,7.492,evento,2023.0,0.435,desconocida
86323,Eucalyptus_globulus,True,717,1.722,persistente,,0.024,ifn_2010
86324,Pinus_pinaster,True,5299,10.24,persistente,,0.014,ifn_2010
86325,Quercus_suber,False,0,2.742,sin_dato,,,sin_serie
86326,Pinus_pinaster,True,18070,18.238,persistente,,0.018,ifn_2010
86327,Pinus_pinaster,True,7405,8.26,persistente,,0.036,ifn_2010
86328,Eucalyptus_globulus,True,0,10.798,sin_dato,,,sin_serie
86329,Pinus_pinaster,True,3654,2.914,persistente,,0.016,ifn_2010
86330,Quercus_robur,False,1793,5.126,persistente,,0.009,ifn_2010
86331,Quercus_robur,False,377,1.305,persistente,,0.095,ifn_2010
86332,Pinus_pinaster,True,3242,0.0,evento,2018.0,0.237,desconocida
86333,Pinus_pinaster,True,557,0.811,persistente,,0.091,ifn_2010
86334,Eucalyptus_globulus,True,905,0.0,persistente,,0.103,ifn_2010
86335,Quercus_robur,False,690,0.11,persistente,,0.018,ifn_2010
86336,Quercus_robur,False,5350,5.325,persistente,,0.014,ifn_2010
86337,Pinus_pinaster,True,689,0.0,persistente,,0.151,ifn_2010
86338,Pinus_pinaster,True,3670,0.0,evento,2018.0,0.285,desconocida
86339,Pinus_pinaster,True,5497,0.0,evento,2018.0,0.21,desconocida
86340,Eucalyptus_globulus,True,494,0.0,persistente,,0.003,ifn_2010
86341,Pinus_sylvestris,True,2603,0.214,persistente,,0.051,ifn_2010
86342,Pinus_sylvestris,True,736,0.684,persistente,,0.076,ifn_2010
86343,Quercus_robur,False,7621,2.604,persistente,,0.011,ifn_2010
86344,Pinus_pinaster,True,2479,0.699,persistente,,0.053,ifn_2010
86345,Pinus_pinaster,True,352,0.0,persistente,,0.055,ifn_2010
86346,Quercus_robur,False,888,0.0,persistente,,0.093,ifn_2010
86347,Pinus_pinaster,True,1238,0.86,persistente,,0.022,ifn_2010
86348,Pinus_pinaster,True,935,0.0,persistente,,0.022,ifn_2010
86349,Eucalyptus_globulus,True,2344,0.162,persistente,,0.026,ifn_2010
86350,Quercus_robur,False,2149,3.044,persistente,,0.041,ifn_2010
86351,Eucalyptus_globulus,True,2100,1.048,persistente,,0.025,ifn_2010
86352,Quercus_robur,False,2836,4.502,persistente,,0.023,ifn_2010
86353,Quercus_robur,False,706,0.0,persistente,,0.012,ifn_2010
86354,Pinus_radiata,True,200,0.0,persistente,,0.144,ifn_2010
86355,Betula_alba,False,1694,0.0,persistente,,0.095,ifn_2010
86356,Pinus_pinaster,True,8029,1.295,persistente,,0.026,ifn_2010
86357,Pinus_pinaster,True,4190,8.553,persistente,,0.03,ifn_2010
86358,Quercus_robur,False,5685,8.507,persistente,,0.031,ifn_2010
86359,Quercus_robur,False,3010,2.557,persistente,,0.036,ifn_2010
86360,Pinus_pinaster,True,400,0.182,persistente,,0.023,ifn_2010
86361,Pinus_pinaster,True,5925,6.665,persistente,,0.109,ifn_2010
86362,Pinus_pinaster,True,926,0.923,persistente,,0.061,ifn_2010
86363,Pinus_pinaster,True,41372,84.414,persistente,,0.029,ifn_2010
86364,Pinus_pinaster,True,235,1.014,persistente,,0.069,ifn_2010
86365,Quercus_robur,False,13299,12.889,persistente,,0.009,ifn_2010
86366,Quercus_robur,False,153,0.0,persistente,,0.012,ifn_2010
86367,Quercus_robur,False,3695,0.0,persistente,,0.077,ifn_2010
86368,Pinus_pinaster,True,230,0.0,persistente,,0.122,ifn_2010
86369,Pinus_pinaster,True,5809,0.0,persistente,,0.004,ifn_2010
86370,Pinus_pinaster,True,416,0.0,persistente,,0.037,ifn_2010
86371,Eucalyptus_globulus,True,826,0.0,persistente,,0.123,ifn_2010
86372,Eucalyptus_globulus,True,235,0.0,persistente,,0.03,ifn_2010
86373,Pinus_pinaster,True,3172,0.0,persistente,,0.027,ifn_2010
86374,Pinus_pinaster,True,1129,0.0,persistente,,0.097,ifn_2010
86375,Pinus_pinaster,True,34124,64.061,persistente,,0.018,ifn_2010
86376,Eucalyptus_globulus,True,966,0.0,persistente,,0.164,ifn_2010
86377,Quercus_robur,False,3338,0.0,persistente,,0.012,ifn_2010
86378,Pinus_pinaster,True,333,0.0,persistente,,0.037,ifn_2010
86379,Pinus_pinaster,True,3203,0.0,persistente,,0.02,ifn_2010
86380,Pinus_pinaster,True,138,0.0,persistente,,0.014,ifn_2010
86381,Quercus_robur,False,2295,0.0,persistente,,0.031,ifn_2010
86382,Quercus_robur,False,9177,16.375,persistente,,0.013,ifn_2010
86383,Pinus_pinaster,True,5335,2.953,persistente,,0.016,ifn_2010
86384,Pinus_pinaster,True,1101,0.0,persistente,,0.038,ifn_2010
86385,Pinus_pinaster,True,344,0.0,persistente,,0.019,ifn_2010
86386,Pinus_pinaster,True,947,0.0,persistente,,0.055,ifn_2010
86387,Eucalyptus_globulus,True,1263,0.0,persistente,,0.075,ifn_2010
86388,Pinus_pinaster,True,102,0.1,persistente,,0.056,ifn_2010
86389,Pinus_radiata,True,458,0.0,persistente,,0.031,ifn_2010
86390,Pinus_pinaster,True,5822,0.0,persistente,,0.013,ifn_2010
86391,Quercus_robur,False,383,0.0,persistente,,0.019,ifn_2010
86392,Eucalyptus_globulus,True,1809,0.0,evento,2020.0,0.254,prohibida_rebrote
86393,Eucalyptus_globulus,True,418,0.0,persistente,,0.103,ifn_2010
86394,Pinus_pinaster,True,3830,0.744,persistente,,0.11,ifn_2010
86395,Quercus_robur,False,9357,14.542,persistente,,0.016,ifn_2010
86396,Pinus_pinaster,True,165,0.3,persistente,,0.026,ifn_2010
86397,Eucalyptus_globulus,True,7629,18.105,persistente,,0.017,ifn_2010
86398,Eucalyptus_globulus,True,568,0.784,persistente,,0.02,ifn_2010
86399,Eucalyptus_globulus,True,445,0.0,persistente,,0.174,ifn_2010
86400,Pinus_pinaster,True,3238,1.265,persistente,,0.06,ifn_2010
86401,Pinus_pinaster,True,978,3.394,persistente,,0.074,ifn_2010
86402,Eucalyptus_globulus,True,1538,2.079,persistente,,0.046,ifn_2010
86403,Eucalyptus_globulus,True,930,4.542,persistente,,0.058,ifn_2010
86404,Quercus_robur,False,2271,4.561,persistente,,0.016,ifn_2010
86405,Eucalyptus_globulus,True,1010,0.506,persistente,,0.102,ifn_2010
86406,Pinus_pinaster,True,7883,9.216,persistente,,0.029,ifn_2010
86407,Eucalyptus_globulus,True,1965,0.0,persistente,,0.106,ifn_2010
86408,Eucalyptus_globulus,True,292,0.0,persistente,,0.101,ifn_2010
86409,Pinus_pinaster,True,25032,40.989,persistente,,0.023,ifn_2010
86410,Eucalyptus_globulus,True,1792,0.0,persistente,,0.081,ifn_2010
86411,Quercus_robur,False,1730,1.91,persistente,,0.027,ifn_2010
86412,Quercus_rubra,False,1458,0.0,persistente,,0.16,ifn_2010
86413,Eucalyptus_globulus,True,428,0.0,evento,2024.0,0.458,prohibida_rebrote
86414,Pinus_pinaster,True,728,1.155,persistente,,0.024,ifn_2010
