OBJECTID_12,sp,prohibida,n_px,ha_faixa,estado,anho_evento,caida,etiqueta
48,Quercus_robur,False,11829,0.0,persistente,,0.135,ifn_2010
49,Eucalyptus_globulus,True,2177,0.0,persistente,,0.062,ifn_2010
50,Acacia_melanoxylon,True,248,0.0,persistente,,0.059,ifn_2010
53,Eucalyptus_globulus,True,489,0.0,persistente,,0.061,ifn_2010
54,Eucalyptus_globulus,True,1180,0.0,persistente,,0.034,ifn_2010
55,Eucalyptus_globulus,True,3318,0.0,persistente,,0.03,ifn_2010
56,Quercus_suber,False,1832,0.0,persistente,,0.041,ifn_2010
57,Pinus_pinaster,True,29234,0.0,persistente,,0.026,ifn_2010
58,Eucalyptus_globulus,True,1868,0.0,persistente,,0.065,ifn_2010
59,Eucalyptus_globulus,True,23711,0.0,persistente,,0.055,ifn_2010
60,Pinus_radiata,True,1373,0.0,evento,2024.0,0.465,desconocida
61,Eucalyptus_globulus,True,5055,0.0,persistente,,0.09,ifn_2010
64,Eucalyptus_globulus,True,9122,0.0,persistente,,0.025,ifn_2010
65,Pinus_pinaster,True,4913,0.0,persistente,,0.046,ifn_2010
66,Acacia_melanoxylon,True,1081,0.0,persistente,,0.014,ifn_2010
67,Pinus_pinaster,True,16026,0.0,persistente,,0.08,ifn_2010
69,Acacia_melanoxylon,True,700,0.0,persistente,,0.037,ifn_2010
70,Eucalyptus_globulus,True,1815,0.0,persistente,,0.067,ifn_2010
71,Eucalyptus_globulus,True,897,0.0,persistente,,0.083,ifn_2010
72,Eucalyptus_globulus,True,439,0.0,persistente,,0.084,ifn_2010
73,Eucalyptus_globulus,True,2235,0.0,persistente,,0.038,ifn_2010
74,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
75,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
76,Quercus_robur,False,1368,0.0,persistente,,0.047,ifn_2010
78,Eucalyptus_globulus,True,1208,0.0,persistente,,0.031,ifn_2010
79,Acacia_melanoxylon,True,254,0.0,persistente,,0.049,ifn_2010
80,Eucalyptus_globulus,True,2051,0.0,persistente,,0.031,ifn_2010
81,Pinus_pinaster,True,255,0.0,persistente,,0.029,ifn_2010
82,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
83,Pinus_pinaster,True,16306,0.0,persistente,,0.025,ifn_2010
85,Pinus_pinaster,True,2874,0.0,persistente,,0.099,ifn_2010
86,Alnus_glutinosa,False,0,0.0,sin_dato,,,sin_serie
89,Eucalyptus_globulus,True,6268,0.0,persistente,,0.023,ifn_2010
90,Eucalyptus_globulus,True,588,0.0,persistente,,0.019,ifn_2010
95,Castanea_sativa,False,111,0.0,persistente,,0.018,ifn_2010
97,Pinus_pinaster,True,7089,0.0,persistente,,0.018,ifn_2010
99,Pinus_pinaster,True,927,0.0,evento,2024.0,0.367,desconocida
100,Pinus_pinaster,True,1150,0.0,persistente,,0.093,ifn_2010
102,Pinus_pinaster,True,262,0.0,persistente,,0.086,ifn_2010
103,Pinus_pinaster,True,181,0.0,persistente,,0.041,ifn_2010
104,Eucalyptus_globulus,True,1287,0.0,persistente,,0.019,ifn_2010
106,Eucalyptus_globulus,True,7547,0.0,persistente,,0.052,ifn_2010
108,Eucalyptus_globulus,True,4709,0.0,persistente,,0.023,ifn_2010
109,Eucalyptus_globulus,True,7502,0.0,persistente,,0.018,ifn_2010
110,Pinus_pinaster,True,4827,0.0,persistente,,0.038,ifn_2010
111,Pinus_pinaster,True,4644,0.0,persistente,,0.022,ifn_2010
112,Pinus_pinaster,True,3754,0.0,persistente,,0.032,ifn_2010
113,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
115,Eucalyptus_globulus,True,3959,0.0,persistente,,0.031,ifn_2010
118,Pinus_pinaster,True,649,0.0,persistente,,0.019,ifn_2010
119,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
120,Quercus_robur,False,6620,0.0,persistente,,0.026,ifn_2010
121,Pinus_pinaster,True,695,0.0,persistente,,0.111,ifn_2010
122,Eucalyptus_globulus,True,6904,0.0,persistente,,0.062,ifn_2010
124,Eucalyptus_globulus,True,1705,0.0,persistente,,0.122,ifn_2010
126,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
127,Pinus_pinaster,True,1857,0.0,persistente,,0.014,ifn_2010
128,Eucalyptus_globulus,True,11559,0.0,persistente,,0.042,ifn_2010
129,Eucalyptus_globulus,True,750,0.0,persistente,,0.026,ifn_2010
130,Eucalyptus_globulus,True,2871,0.0,persistente,,0.022,ifn_2010
590,Quercus_robur,False,1449,0.0,persistente,,0.029,ifn_2010
591,Pinus_pinaster,True,336,0.0,persistente,,0.048,ifn_2010
592,Pinus_pinaster,True,3706,0.0,persistente,,0.039,ifn_2010
648,Pinus_pinaster,True,1538,0.0,persistente,,0.02,ifn_2010
649,Pinus_pinaster,True,2280,0.0,persistente,,0.024,ifn_2010
650,Pinus_pinaster,True,360,0.0,persistente,,0.034,ifn_2010
651,Pinus_pinaster,True,528,0.0,persistente,,0.042,ifn_2010
652,Pinus_pinaster,True,216,0.0,persistente,,0.022,ifn_2010
656,Pinus_pinaster,True,2362,0.0,persistente,,0.041,ifn_2010
658,Pinus_pinaster,True,1550,0.0,persistente,,0.055,ifn_2010
664,Quercus_robur,False,795,0.0,persistente,,0.016,ifn_2010
665,Pinus_pinaster,True,495,0.0,persistente,,0.076,ifn_2010
666,Pinus_pinaster,True,133,0.0,persistente,,0.08,ifn_2010
667,Quercus_robur,False,885,0.0,persistente,,0.05,ifn_2010
668,Pinus_pinaster,True,9469,0.0,persistente,,0.035,ifn_2010
669,Quercus_robur,False,893,0.0,persistente,,0.019,ifn_2010
671,Salix_spp,False,327,0.0,persistente,,0.039,ifn_2010
675,Pinus_pinaster,True,2035,0.0,persistente,,0.036,ifn_2010
678,Pinus_pinaster,True,3962,0.0,persistente,,0.018,ifn_2010
682,Pinus_pinaster,True,1281,0.0,persistente,,0.02,ifn_2010
683,Pinus_pinaster,True,430,0.0,persistente,,0.041,ifn_2010
684,Pinus_pinaster,True,13273,0.0,persistente,,0.021,ifn_2010
689,Eucalyptus_globulus,True,4816,0.0,persistente,,0.135,ifn_2010
691,Eucalyptus_globulus,True,5909,0.0,persistente,,0.023,ifn_2010
694,Eucalyptus_globulus,True,5724,0.0,evento,2019.0,0.193,prohibida_rebrote
696,Eucalyptus_globulus,True,2377,0.0,evento,2019.0,0.296,prohibida_rebrote
700,Pinus_pinaster,True,3030,0.0,evento,2020.0,0.209,desconocida
701,Pinus_pinaster,True,1079,0.0,evento,2020.0,0.237,desconocida
702,Pinus_pinaster,True,1837,0.0,persistente,,0.092,ifn_2010
712,Alnus_glutinosa,False,0,0.0,sin_dato,,,sin_serie
715,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
749,Pinus_pinaster,True,1517,0.0,persistente,,0.03,ifn_2010
750,Quercus_robur,False,137,0.0,persistente,,0.077,ifn_2010
753,Pinus_pinaster,True,315,0.0,persistente,,0.031,ifn_2010
756,Pinus_pinaster,True,621,0.0,persistente,,0.103,ifn_2010
757,Eucalyptus_globulus,True,24374,0.0,persistente,,0.087,ifn_2010
758,Quercus_robur,False,867,0.0,persistente,,0.032,ifn_2010
759,Pinus_pinaster,True,532,0.0,persistente,,0.049,ifn_2010
760,Pinus_pinaster,True,391,0.0,persistente,,0.039,ifn_2010
761,Eucalyptus_globulus,True,640,0.0,persistente,,0.045,ifn_2010
762,Pinus_pinaster,True,453,0.0,persistente,,0.046,ifn_2010
763,Eucalyptus_globulus,True,776,0.0,persistente,,0.119,ifn_2010
769,Pinus_pinaster,True,10325,0.0,persistente,,0.031,ifn_2010
770,Pinus_radiata,True,1315,0.0,persistente,,0.092,ifn_2010
771,Pinus_pinaster,True,8015,0.0,persistente,,0.047,ifn_2010
772,Pinus_pinaster,True,1236,0.0,persistente,,0.077,ifn_2010
773,Eucalyptus_globulus,True,1526,0.0,persistente,,0.008,ifn_2010
774,Eucalyptus_globulus,True,579,0.0,persistente,,0.019,ifn_2010
775,Pinus_pinaster,True,519,0.0,persistente,,0.037,ifn_2010
776,Eucalyptus_globulus,True,6919,0.0,persistente,,0.113,ifn_2010
780,Pinus_pinaster,True,2880,0.0,persistente,,0.022,ifn_2010
794,Eucalyptus_globulus,True,7295,0.0,persistente,,0.044,ifn_2010
796,Pinus_pinaster,True,5733,0.0,persistente,,0.101,ifn_2010
797,Eucalyptus_globulus,True,7084,0.0,persistente,,0.141,ifn_2010
799,Eucalyptus_globulus,True,13026,0.0,persistente,,0.024,ifn_2010
835,Pinus_pinaster,True,3450,0.0,persistente,,0.038,ifn_2010
836,Pinus_pinaster,True,135,0.0,persistente,,0.037,ifn_2010
837,Pinus_pinaster,True,250,0.0,persistente,,0.1,ifn_2010
838,Pinus_pinaster,True,147,0.0,persistente,,0.037,ifn_2010
843,Eucalyptus_globulus,True,2701,0.103,persistente,,0.042,ifn_2010
848,Pinus_pinaster,True,21344,0.0,persistente,,0.017,ifn_2010
849,Pinus_pinaster,True,4040,0.0,persistente,,0.03,ifn_2010
850,Quercus_robur,False,1334,0.0,persistente,,0.025,ifn_2010
863,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
864,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
866,Pinus_pinaster,True,116,0.0,persistente,,0.05,ifn_2010
867,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
873,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
874,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
875,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
883,Eucalyptus_globulus,True,8727,0.0,persistente,,0.031,ifn_2010
884,Pinus_pinaster,True,1246,0.0,persistente,,0.022,ifn_2010
885,Eucalyptus_globulus,True,382,0.0,persistente,,0.06,ifn_2010
887,Salix_atrocinerea,False,0,0.0,sin_dato,,,sin_serie
890,Pinus_pinaster,True,128,0.0,persistente,,0.044,ifn_2010
891,Pinus_pinaster,True,14334,0.0,persistente,,0.039,ifn_2010
892,Pinus_pinaster,True,516,0.0,persistente,,0.095,ifn_2010
912,Pinus_pinaster,True,1072,0.0,persistente,,0.037,ifn_2010
913,Pinus_pinaster,True,1164,0.0,persistente,,0.053,ifn_2010
914,Pinus_pinaster,True,1595,0.0,persistente,,0.074,ifn_2010
915,Pinus_pinaster,True,304,0.0,persistente,,0.047,ifn_2010
916,Pinus_pinaster,True,294,0.0,persistente,,0.028,ifn_2010
920,Pinus_pinaster,True,1508,0.0,persistente,,0.048,ifn_2010
922,Pinus_pinaster,True,2503,0.0,persistente,,0.038,ifn_2010
930,Pinus_pinaster,True,2996,0.0,persistente,,0.032,ifn_2010
932,Eucalyptus_globulus,True,17005,0.0,persistente,,0.027,ifn_2010
935,Pinus_pinaster,True,578,0.0,persistente,,0.053,ifn_2010
937,Pinus_pinaster,True,3821,0.0,persistente,,0.025,ifn_2010
940,Pinus_pinaster,True,1731,0.0,persistente,,0.048,ifn_2010
943,Pinus_pinaster,True,651,0.0,persistente,,0.033,ifn_2010
944,Quercus_robur,False,159,0.0,persistente,,0.019,ifn_2010
945,Eucalyptus_globulus,True,1698,0.0,persistente,,0.039,ifn_2010
946,Pinus_pinaster,True,595,0.0,persistente,,0.042,ifn_2010
947,Pinus_pinaster,True,119,0.0,persistente,,0.06,ifn_2010
948,Pinus_pinaster,True,139,0.0,persistente,,0.056,ifn_2010
984,Eucalyptus_globulus,True,6343,0.0,persistente,,0.02,ifn_2010
987,Pinus_pinaster,True,512,0.0,persistente,,0.046,ifn_2010
989,Pinus_pinaster,True,8081,0.0,persistente,,0.03,ifn_2010
990,Pinus_pinaster,True,1243,0.0,persistente,,0.051,ifn_2010
991,Pinus_pinaster,True,173,0.0,persistente,,0.048,ifn_2010
992,Eucalyptus_globulus,True,2342,0.0,persistente,,0.024,ifn_2010
993,Pinus_pinaster,True,107,0.0,persistente,,0.053,ifn_2010
994,Eucalyptus_globulus,True,143,0.0,persistente,,0.029,ifn_2010
995,Pinus_pinaster,True,263,0.0,persistente,,0.028,ifn_2010
996,Eucalyptus_globulus,True,498,0.0,persistente,,0.027,ifn_2010
997,Eucalyptus_globulus,True,250,0.0,persistente,,0.043,ifn_2010
998,Pinus_pinaster,True,692,0.0,persistente,,0.09,ifn_2010
999,Pinus_pinaster,True,138,0.0,persistente,,0.056,ifn_2010
1000,Eucalyptus_globulus,True,3612,0.0,persistente,,0.044,ifn_2010
1002,Eucalyptus_globulus,True,347,0.0,persistente,,0.039,ifn_2010
1005,Eucalyptus_globulus,True,2784,0.0,persistente,,0.061,ifn_2010
1011,Pinus_radiata,True,2069,0.0,persistente,,0.107,ifn_2010
1013,Pinus_radiata,True,333,0.0,persistente,,0.068,ifn_2010
1017,Eucalyptus_globulus,True,1777,0.0,persistente,,0.058,ifn_2010
1023,Quercus_robur,False,5460,0.0,persistente,,0.015,ifn_2010
1024,Pinus_pinaster,True,1219,0.0,persistente,,0.029,ifn_2010
1025,Pinus_pinaster,True,224,0.0,persistente,,0.027,ifn_2010
1026,Pinus_pinaster,True,367,0.0,persistente,,0.054,ifn_2010
1027,Pinus_pinaster,True,277,0.0,persistente,,0.029,ifn_2010
1069,Quercus_robur,False,1426,0.0,persistente,,0.017,ifn_2010
1085,Eucalyptus_globulus,True,1636,0.0,persistente,,0.037,ifn_2010
1089,Pinus_pinaster,True,344,0.0,persistente,,0.035,ifn_2010
1090,Eucalyptus_globulus,True,460,0.0,persistente,,0.028,ifn_2010
1094,Eucalyptus_globulus,True,702,0.0,persistente,,0.037,ifn_2010
1100,Pinus_pinaster,True,2042,0.0,persistente,,0.025,ifn_2010
1101,Pinus_pinaster,True,2759,0.0,persistente,,0.056,ifn_2010
1102,Eucalyptus_globulus,True,735,0.0,persistente,,0.049,ifn_2010
1103,Pinus_pinaster,True,1573,0.0,persistente,,0.041,ifn_2010
1104,Eucalyptus_globulus,True,22620,0.0,persistente,,0.024,ifn_2010
1108,Pinus_pinaster,True,416,0.0,persistente,,0.106,ifn_2010
1109,Pinus_pinaster,True,112,0.0,persistente,,0.033,ifn_2010
1110,Salix_spp,False,892,0.0,persistente,,0.04,ifn_2010
1111,Quercus_robur,False,230,0.0,persistente,,0.036,ifn_2010
1112,Eucalyptus_globulus,True,2788,0.0,persistente,,0.023,ifn_2010
1113,Eucalyptus_globulus,True,626,0.0,persistente,,0.095,ifn_2010
1114,Pinus_pinaster,True,1198,0.0,persistente,,0.065,ifn_2010
1115,Pinus_pinaster,True,17229,0.0,persistente,,0.067,ifn_2010
1116,Quercus_robur,False,3988,0.0,persistente,,0.027,ifn_2010
1132,Pinus_pinaster,True,27683,0.0,persistente,,0.034,ifn_2010
1136,Eucalyptus_globulus,True,1562,0.0,persistente,,0.044,ifn_2010
1137,Pinus_pinaster,True,394,0.0,evento,2024.0,0.368,desconocida
1138,Pinus_pinaster,True,2568,0.0,persistente,,0.06,ifn_2010
1139,Pinus_pinaster,True,459,0.0,persistente,,0.101,ifn_2010
1140,Eucalyptus_globulus,True,8094,0.0,persistente,,0.019,ifn_2010
1143,Eucalyptus_globulus,True,163,0.0,evento,2021.0,0.198,prohibida_rebrote
1144,Pinus_pinaster,True,748,0.0,persistente,,0.026,ifn_2010
1149,Pinus_pinaster,True,1046,0.0,persistente,,0.033,ifn_2010
1150,Pinus_pinaster,True,727,0.0,persistente,,0.039,ifn_2010
1151,Quercus_robur,False,1152,0.0,persistente,,0.009,ifn_2010
1152,Quercus_robur,False,249,0.0,persistente,,0.035,ifn_2010
1159,Pinus_pinaster,True,368,0.0,persistente,,0.116,ifn_2010
1160,Pinus_pinaster,True,3300,0.0,persistente,,0.018,ifn_2010
1161,Pinus_pinaster,True,14858,0.0,persistente,,0.047,ifn_2010
1162,Pinus_pinaster,True,476,0.0,persistente,,0.024,ifn_2010
1163,Pinus_pinaster,True,212,0.0,persistente,,0.038,ifn_2010
1164,Pinus_pinaster,True,132,0.0,persistente,,0.136,ifn_2010
1166,Quercus_robur,False,19809,0.0,persistente,,0.033,ifn_2010
1168,Quercus_robur,False,2921,0.0,persistente,,0.054,ifn_2010
1172,Pinus_pinaster,True,26957,0.0,persistente,,0.055,ifn_2010
1173,Pinus_pinaster,True,383,0.0,persistente,,0.009,ifn_2010
1174,Quercus_robur,False,4457,0.0,persistente,,0.027,ifn_2010
1175,Pinus_pinaster,True,16712,0.0,persistente,,0.029,ifn_2010
1185,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
1187,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
1190,Pinus_radiata,True,4482,0.0,persistente,,0.068,ifn_2010
1191,Eucalyptus_globulus,True,193,0.0,persistente,,0.024,ifn_2010
1192,Pinus_radiata,True,842,0.0,persistente,,0.069,ifn_2010
1202,Quercus_robur,False,4964,0.0,persistente,,0.041,ifn_2010
1204,Salix_spp,False,1950,0.0,persistente,,0.032,ifn_2010
1210,Pinus_pinaster,True,819,0.0,persistente,,0.017,ifn_2010
1212,Eucalyptus_globulus,True,1128,0.0,persistente,,0.048,ifn_2010
1217,Quercus_robur,False,535,0.0,persistente,,0.015,ifn_2010
1218,Pinus_pinaster,True,865,0.0,persistente,,0.097,ifn_2010
1219,Eucalyptus_globulus,True,4178,0.0,persistente,,0.056,ifn_2010
1220,Pinus_pinaster,True,618,0.0,persistente,,0.165,ifn_2010
1221,Pinus_pinaster,True,7301,0.0,persistente,,0.024,ifn_2010
1222,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
1223,Pinus_pinaster,True,14879,0.0,persistente,,0.03,ifn_2010
1228,Eucalyptus_globulus,True,18062,0.0,persistente,,0.038,ifn_2010
1229,Eucalyptus_globulus,True,1783,0.0,persistente,,0.033,ifn_2010
1230,Eucalyptus_globulus,True,16231,0.0,persistente,,0.104,ifn_2010
1233,Quercus_robur,False,114,0.0,persistente,,0.124,ifn_2010
1235,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
1236,Eucalyptus_globulus,True,988,0.0,persistente,,0.056,ifn_2010
1237,Quercus_robur,False,0,0.0,sin_dato,,,sin_serie
1238,Pinus_pinaster,True,760,0.0,persistente,,0.186,ifn_2010
1239,Quercus_robur,False,337,0.0,persistente,,0.027,ifn_2010
1240,Pinus_radiata,True,461,0.0,evento,2020.0,0.367,desconocida
1241,Quercus_robur,False,0,0.0,sin_dato,,,sin_serie
1242,Pinus_pinaster,True,382,0.0,persistente,,0.165,ifn_2010
1243,Pinus_pinaster,True,12365,0.0,persistente,,0.035,ifn_2010
1245,Pinus_pinaster,True,2718,0.0,persistente,,0.031,ifn_2010
1261,Alnus_glutinosa,False,5089,0.0,persistente,,0.029,ifn_2010
1262,Quercus_robur,False,904,0.0,persistente,,0.031,ifn_2010
1263,Quercus_robur,False,979,0.0,persistente,,0.035,ifn_2010
1264,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
1265,Pinus_pinaster,True,333,0.0,persistente,,0.04,ifn_2010
1266,Pinus_pinaster,True,1686,0.0,persistente,,0.095,ifn_2010
1269,Pinus_pinaster,True,4978,0.0,persistente,,0.024,ifn_2010
1270,Eucalyptus_globulus,True,2034,0.0,persistente,,0.037,ifn_2010
1271,Pinus_pinaster,True,777,0.0,persistente,,0.029,ifn_2010
1272,Pinus_radiata,True,660,0.0,evento,2025.0,0.19,desconocida
1273,Pinus_pinaster,True,1714,0.0,persistente,,0.026,ifn_2010
1274,Eucalyptus_globulus,True,457,0.0,persistente,,0.046,ifn_2010
1284,Pinus_pinaster,True,548,0.0,persistente,,0.032,ifn_2010
1285,Eucalyptus_globulus,True,16143,0.0,persistente,,0.038,ifn_2010
1286,Pinus_pinaster,True,27062,0.0,persistente,,0.048,ifn_2010
1288,Pinus_pinaster,True,1242,0.0,persistente,,0.03,ifn_2010
1289,Pinus_pinaster,True,646,0.0,persistente,,0.041,ifn_2010
1290,Quercus_robur,False,534,0.0,persistente,,0.028,ifn_2010
1291,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
1292,Eucalyptus_globulus,True,763,0.0,persistente,,0.068,ifn_2010
1293,Pinus_radiata,True,0,0.0,sin_dato,,,sin_serie
1294,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
1295,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
1296,Pinus_radiata,True,1150,0.0,persistente,,0.133,ifn_2010
1301,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
1302,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
1304,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
1305,Pinus_pinaster,True,2004,0.0,persistente,,0.03,ifn_2010
1306,Pinus_pinaster,True,163,0.0,persistente,,0.038,ifn_2010
1307,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
1308,Pinus_radiata,True,0,0.0,sin_dato,,,sin_serie
1309,Quercus_robur,False,0,0.0,sin_dato,,,sin_serie
1310,Quercus_robur,False,0,0.0,sin_dato,,,sin_serie
1311,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
1325,Quercus_robur,False,1089,0.0,persistente,,0.027,ifn_2010
1342,Eucalyptus_globulus,True,2944,0.0,persistente,,0.036,ifn_2010
1352,Quercus_robur,False,2821,0.0,persistente,,0.023,ifn_2010
1355,Pinus_pinaster,True,1886,0.0,persistente,,0.04,ifn_2010
1356,Quercus_robur,False,9277,0.0,persistente,,0.033,ifn_2010
1357,Quercus_robur,False,1096,0.0,persistente,,0.028,ifn_2010
1358,Quercus_robur,False,706,0.0,persistente,,0.036,ifn_2010
1359,Quercus_robur,False,751,0.0,persistente,,0.034,ifn_2010
1360,Eucalyptus_globulus,True,148,0.0,persistente,,0.067,ifn_2010
1361,Eucalyptus_globulus,True,1360,0.0,persistente,,0.043,ifn_2010
1362,Eucalyptus_globulus,True,1244,0.0,persistente,,0.032,ifn_2010
1363,Eucalyptus_globulus,True,660,0.0,persistente,,0.029,ifn_2010
1364,Quercus_robur,False,597,0.0,persistente,,0.039,ifn_2010
1365,Quercus_robur,False,967,0.0,persistente,,0.031,ifn_2010
1366,Eucalyptus_globulus,True,4300,0.0,persistente,,0.016,ifn_2010
1367,Eucalyptus_globulus,True,607,0.0,persistente,,0.04,ifn_2010
1368,Eucalyptus_globulus,True,5435,0.0,persistente,,0.019,ifn_2010
1369,Eucalyptus_globulus,True,2173,0.0,persistente,,0.03,ifn_2010
1370,Eucalyptus_globulus,True,4821,0.0,persistente,,0.019,ifn_2010
1371,Eucalyptus_globulus,True,1039,0.0,persistente,,0.008,ifn_2010
1372,Pinus_pinaster,True,1210,0.0,persistente,,0.036,ifn_2010
1373,Eucalyptus_globulus,True,907,0.0,persistente,,0.026,ifn_2010
1374,Pinus_pinaster,True,2302,0.0,persistente,,0.04,ifn_2010
1375,Eucalyptus_globulus,True,2317,0.0,persistente,,0.019,ifn_2010
1376,Pinus_pinaster,True,1877,0.0,evento,2025.0,0.195,desconocida
1378,Pinus_pinaster,True,3082,0.0,persistente,,0.02,ifn_2010
1379,Pinus_pinaster,True,4188,0.0,persistente,,0.091,ifn_2010
1380,Pinus_pinaster,True,713,0.0,persistente,,0.162,ifn_2010
1381,Pinus_pinaster,True,1109,0.0,persistente,,0.031,ifn_2010
1382,Pinus_radiata,True,248,0.0,evento,2026.0,0.212,desconocida
1383,Eucalyptus_globulus,True,113,0.0,persistente,,0.028,ifn_2010
1384,Quercus_robur,False,602,0.0,evento,2025.0,0.22,desconocida
1385,Eucalyptus_globulus,True,3602,0.0,persistente,,0.032,ifn_2010
1386,Eucalyptus_globulus,True,5427,0.0,persistente,,0.03,ifn_2010
1387,Eucalyptus_globulus,True,2184,0.0,persistente,,0.072,ifn_2010
1388,Eucalyptus_globulus,True,4018,0.0,persistente,,0.03,ifn_2010
1389,Quercus_robur,False,659,0.0,persistente,,0.142,ifn_2010
1390,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
1391,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
1392,Pinus_pinaster,True,632,0.0,persistente,,0.12,ifn_2010
1393,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
1394,Eucalyptus_globulus,True,1226,0.0,persistente,,0.13,ifn_2010
1395,Eucalyptus_globulus,True,293,0.0,persistente,,0.021,ifn_2010
1396,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
1397,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
1398,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
1399,Pinus_pinaster,True,1320,0.0,persistente,,0.02,ifn_2010
1400,Quercus_robur,False,2385,0.0,persistente,,0.038,ifn_2010
1401,Eucalyptus_globulus,True,1529,0.0,persistente,,0.023,ifn_2010
1402,Eucalyptus_globulus,True,363,0.0,persistente,,0.086,ifn_2010
1403,Eucalyptus_globulus,True,3175,0.0,persistente,,0.025,ifn_2010
1404,Eucalyptus_camaldulensis,True,2943,0.0,persistente,,0.018,ifn_2010
1405,Eucalyptus_globulus,True,18313,0.0,persistente,,0.026,ifn_2010
1406,Eucalyptus_globulus,True,5202,0.0,persistente,,0.037,ifn_2010
1407,Eucalyptus_globulus,True,11047,0.0,persistente,,0.022,ifn_2010
1408,Quercus_robur,False,5718,0.0,persistente,,0.041,ifn_2010
1409,Eucalyptus_globulus,True,14889,0.0,persistente,,0.022,ifn_2010
1410,Pinus_pinaster,True,8303,0.0,persistente,,0.035,ifn_2010
1411,Pinus_pinaster,True,2740,0.0,persistente,,0.054,ifn_2010
1412,Eucalyptus_globulus,True,1847,0.0,persistente,,0.025,ifn_2010
1413,Eucalyptus_globulus,True,20046,0.0,persistente,,0.034,ifn_2010
1414,Pinus_radiata,True,515,0.0,persistente,,0.042,ifn_2010
1424,Pinus_pinaster,True,21024,0.0,persistente,,0.081,ifn_2010
1425,Eucalyptus_globulus,True,5934,0.0,persistente,,0.03,ifn_2010
1426,Eucalyptus_globulus,True,2096,0.0,evento,2024.0,0.255,prohibida_rebrote
1427,Eucalyptus_globulus,True,4932,0.0,persistente,,0.053,ifn_2010
1430,Pinus_radiata,True,402,0.0,persistente,,0.164,ifn_2010
1431,Pinus_radiata,True,0,0.0,sin_dato,,,sin_serie
1432,Pinus_radiata,True,0,0.0,sin_dato,,,sin_serie
1433,Pinus_pinaster,True,18404,0.0,persistente,,0.047,ifn_2010
1434,Eucalyptus_globulus,True,25702,0.0,persistente,,0.055,ifn_2010
1435,Eucalyptus_globulus,True,498,0.0,persistente,,0.106,ifn_2010
1436,Eucalyptus_globulus,True,2598,0.0,persistente,,0.114,ifn_2010
1437,Eucalyptus_globulus,True,4138,0.0,persistente,,0.054,ifn_2010
1438,Eucalyptus_globulus,True,896,0.0,persistente,,0.062,ifn_2010
1439,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
1440,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
1442,Eucalyptus_globulus,True,0,0.0,sin_dato,,,sin_serie
1443,Pinus_radiata,True,0,0.0,sin_dato,,,sin_serie
1444,Pinus_radiata,True,0,0.0,sin_dato,,,sin_serie
1445,Pinus_pinaster,True,0,0.0,sin_dato,,,sin_serie
1457,Pinus_pinaster,True,3106,0.0,persistente,,0.055,ifn_2010
1458,Pinus_pinaster,True,1851,0.0,persistente,,0.031,ifn_2010
1459,Pinus_pinaster,True,576,0.0,persistente,,0.136,ifn_2010
1460,Eucalyptus_globulus,True,3140,0.0,persistente,,0.077,ifn_2010
1461,Eucalyptus_globulus,True,832,0.0,persistente,,0.07,ifn_2010
1463,Pinus_pinaster,True,1706,0.0,persistente,,0.053,ifn_2010
