nw_x,nw_y,ha_illadas,ha_nucleos,ha_faixa,NOMECONCEL,PARROQUIA,n_parroquias,bloque
522,4713,10.467940894557527,6.131603879491753,16.59954477404928,Vilanova de Arousa,Baión (San Xoán),1,PNOA-2024-GAL-522-4713-H29-NPC01.LAZ
548,4731,3.2702764361132406,13.317443267374928,16.58771970348817,A Estrada,San Tomé de Ancorados (San Tomé),2,PNOA-2024-GAL-548-4731-H29-NPC01.LAZ
559,4677,1.7356856783120724,14.847168359929778,16.58285403824185,A Cañiza,Petán (San Xián),1,PNOA-2024-GAL-559-4677-H29-NPC01.LAZ
560,4670,0.9732298756409596,15.604220232423968,16.577450108064927,A Cañiza,Valeixe (Santa Cristina),1,PNOA-2024-GAL-560-4670-H29-NPC01.LAZ
531,4717,1.9931406430833376,14.569168608429106,16.562309251512442,Caldas de Reis,Santo André de Cesar (Santo André),3,PNOA-2024-GAL-531-4717-H29-NPC01.LAZ
548,4729,8.97028918047504,7.580107837430046,16.550397017905087,A Estrada,Rubín (Santa María),2,PNOA-2024-GAL-548-4729-H29-NPC01.LAZ
562,4724,4.550670813898279,11.998579443609165,16.549250257507445,Silleda,Cortegada (Santa María),1,PNOA-2024-GAL-562-4724-H29-NPC01.LAZ
522,4697,0.0,16.544147908195995,16.544147908195995,Poio,Samieira (Santa María),2,PNOA-2024-GAL-522-4697-H29-NPC01.LAZ
550,4730,6.473853739480539,10.064312676608283,16.53816641608882,A Estrada,Agar (Santa Mariña),1,PNOA-2024-GAL-550-4730-H29-NPC01.LAZ
551,4670,0.9076908949063525,15.629471807881165,16.53716270278752,A Cañiza,A Franqueira (Santa María),2,PNOA-2024-GAL-551-4670-H29-NPC01.LAZ
576,4723,8.605937474030686,7.927798429726767,16.533735903757453,Lalín,Maceira (San Martiño),2,PNOA-2024-GAL-576-4723-H29-NPC01.LAZ
541,4732,5.752498790635565,10.775396463695174,16.527895254330737,A Estrada,Santeles (San Xoán),1,PNOA-2024-GAL-541-4732-H29-NPC01.LAZ
546,4661,3.615628329803377,12.907390172209755,16.523018502013134,As Neves,Liñares (Santa María),2,PNOA-2024-GAL-546-4661-H29-NPC01.LAZ
512,4639,13.697758563329065,2.8154900950648356,16.513248658393902,A Guarda,Camposancos (Santa Isabel),2,PNOA-2024-GAL-512-4639-H29-NPC01.LAZ
547,4664,2.7008457488088062,13.77795874798836,16.478804496797167,As Neves,Rubiós (San Xoán),2,PNOA-2024-GAL-547-4664-H29-NPC01.LAZ
529,4680,16.47391544884657,0.0,16.47391544884657,Redondela,Trasmañó (San Vicente),2,PNOA-2024-GAL-529-4680-H29-NPC01.LAZ
524,4655,0.0,16.45963581750179,16.45963581750179,Tui,Pexegueiro (San Miguel),1,PNOA-2024-GAL-524-4655-H29-NPC01.LAZ
520,4707,3.2459009334256357,13.211941654610046,16.457842588035682,Ribadumia,Ribadumia (Santa Baia),2,PNOA-2024-GAL-520-4707-H29-NPC01.LAZ
536,4709,3.0477298987771495,13.404416423688911,16.45214632246606,Campo Lameiro,Fragas (Santa Mariña),2,PNOA-2024-GAL-536-4709-H29-NPC01.LAZ
552,4712,0.0,16.450597804519795,16.450597804519795,Cerdedo,Parada (San Pedro),1,PNOA-2024-GAL-552-4712-H29-NPC01.LAZ
537,4725,4.791424536076191,11.656147634251276,16.44757217032747,Cuntis,Arcos (San Breixo),2,PNOA-2024-GAL-537-4725-H29-NPC01.LAZ
558,4676,2.0899532515351167,14.354640472991283,16.4445937245264,A Cañiza,Petán (San Xián),2,PNOA-2024-GAL-558-4676-H29-NPC01.LAZ
566,4728,3.2832710282098496,13.144487093056329,16.42775812126618,Lalín,Noceda (Santa María),1,PNOA-2024-GAL-566-4728-H29-NPC01.LAZ
518,4711,2.078429053149478,14.346650575586473,16.42507962873595,Vilanova de Arousa,Tremoedo (Santo Estevo),2,PNOA-2024-GAL-518-4711-H29-NPC01.LAZ
543,4728,5.847182984457477,10.576651355933585,16.42383434039106,A Estrada,Aguións (Santa María),3,PNOA-2024-GAL-543-4728-H29-NPC01.LAZ
554,4731,5.539022770763692,10.877847850483903,16.416870621247597,Silleda,Cervaña (San Salvador),1,PNOA-2024-GAL-554-4731-H29-NPC01.LAZ
549,4732,3.240968988262714,13.161877908712977,16.402846896975692,A Estrada,Riobó (San Martiño),2,PNOA-2024-GAL-549-4732-H29-NPC01.LAZ
554,4663,0.20915707627224484,16.189261199279922,16.398418275552167,Arbo,Cabeiras (San Sebastián),1,PNOA-2024-GAL-554-4663-H29-NPC01.LAZ
511,4638,2.0234486574723705,14.368707728302077,16.39215638577445,A Guarda,Camposancos (Santa Isabel),1,PNOA-2024-GAL-511-4638-H29-NPC01.LAZ
513,4701,11.300804909957268,5.070776614300893,16.37158152425816,Sanxenxo,Vilalonga (San Pedro),1,PNOA-2024-GAL-513-4701-H29-NPC01.LAZ
531,4667,1.1654588416460825,15.203236963363004,16.368695805009086,O Porriño,Atios (Santa Eulalia),2,PNOA-2024-GAL-531-4667-H29-NPC01.LAZ
519,4661,0.0,16.36801790363929,16.36801790363929,Gondomar,Gondomar (San Bieito),2,PNOA-2024-GAL-519-4661-H29-NPC01.LAZ
513,4645,0.0,16.364507036790698,16.364507036790698,O Rosal,O Rosal (Santa Mariña),1,PNOA-2024-GAL-513-4645-H29-NPC01.LAZ
521,4705,0.0,16.363528972691558,16.363528972691558,Meis,Meis (San Salvador),2,PNOA-2024-GAL-521-4705-H29-NPC01.LAZ
516,4667,0.0,16.35732701174216,16.35732701174216,Nigrán,Nigrán (San Fiz),2,PNOA-2024-GAL-516-4667-H29-NPC01.LAZ
527,4665,2.826140473647319,13.521621672913604,16.34776214656092,O Porriño,Mosende (San Xurxo),2,PNOA-2024-GAL-527-4665-H29-NPC01.LAZ
542,4663,0.02717755608911012,16.3116911884975,16.338868744586613,Salvaterra de Miño,Pesqueiras (Santa Mariña),1,PNOA-2024-GAL-542-4663-H29-NPC01.LAZ
528,4710,0.0,16.336712223816555,16.336712223816555,Barro,Agudelo (San Martiño),2,PNOA-2024-GAL-528-4710-H29-NPC01.LAZ
537,4664,6.6574468568906084,9.674984359911077,16.332431216801687,Salceda de Caselas,Santa María de Salceda (Santa María),2,PNOA-2024-GAL-537-4664-H29-NPC01.LAZ
530,4665,6.269350890763424,10.05528705604064,16.324637946804064,O Porriño,Atios (Santa Eulalia),3,PNOA-2024-GAL-530-4665-H29-NPC01.LAZ
547,4696,1.7677321823543957,14.544554159205031,16.312286341559428,A Lama,Antas (Santiago),1,PNOA-2024-GAL-547-4696-H29-NPC01.LAZ
543,4676,0.009114522483035415,16.30048073934593,16.309595261828964,Mondariz,Riofrío (San Miguel),4,PNOA-2024-GAL-543-4676-H29-NPC01.LAZ
562,4720,10.151411594722308,6.156797582170168,16.308209176892476,Silleda,Laro (San Salvador),2,PNOA-2024-GAL-562-4720-H29-NPC01.LAZ
550,4699,0.0,16.267458070489784,16.267458070489784,A Lama,Covelo (San Sebastián),1,PNOA-2024-GAL-550-4699-H29-NPC01.LAZ
544,4666,3.1883303990466727,13.075128049912125,16.263458448958797,Salvaterra de Miño,Leirado (San Salvador),3,PNOA-2024-GAL-544-4666-H29-NPC01.LAZ
533,4722,3.7881895723807912,12.445967653390229,16.23415722577102,Cuntis,Cuntis (Santa María),3,PNOA-2024-GAL-533-4722-H29-NPC01.LAZ
535,4668,1.745720983903675,14.480767309705193,16.226488293608867,Ponteareas,Guláns (San Xulián),1,PNOA-2024-GAL-535-4668-H29-NPC01.LAZ
537,4662,7.831414502967531,8.382025983260402,16.21344048622793,Salceda de Caselas,Santa María de Salceda (Santa María),2,PNOA-2024-GAL-537-4662-H29-NPC01.LAZ
543,4731,6.221609753378766,9.97262902439709,16.19423877777586,A Estrada,Barbude (San Martiño),1,PNOA-2024-GAL-543-4731-H29-NPC01.LAZ
518,4694,2.50057544437568,13.680860646766426,16.181436091142107,Sanxenxo,Dorrón (San Xoán),2,PNOA-2024-GAL-518-4694-H29-NPC01.LAZ
529,4673,0.0,16.16796250440502,16.16796250440502,Mos,Tameiga (San Martiño),2,PNOA-2024-GAL-529-4673-H29-NPC01.LAZ
572,4731,4.073389466942233,12.078355947320148,16.15174541426238,Lalín,Palmou (San Xoán),2,PNOA-2024-GAL-572-4731-H29-NPC01.LAZ
535,4663,1.5008997850323673,14.63046038524807,16.131360170280438,Salceda de Caselas,San Xurxo de Salceda (San Xurxo),2,PNOA-2024-GAL-535-4663-H29-NPC01.LAZ
521,4682,0.0,16.131040135617237,16.131040135617237,Moaña,Moaña (Virxe do Carme),2,PNOA-2024-GAL-521-4682-H29-NPC01.LAZ
569,4719,1.4315595543240174,14.691406479393475,16.122966033717493,Lalín,Soutolongo (Santa María),2,PNOA-2024-GAL-569-4719-H29-NPC01.LAZ
549,4677,2.6849522610117966,13.434503756024702,16.119456017036498,Covelo,Casteláns (Santo Estevo),2,PNOA-2024-GAL-549-4677-H29-NPC01.LAZ
529,4712,0.5887962684072927,15.527135371180862,16.115931639588155,Barro,Barro (San Breixo),3,PNOA-2024-GAL-529-4712-H29-NPC01.LAZ
540,4726,3.4945242187090613,12.610897306013836,16.105421524722896,A Estrada,Ouzande (San Lourenzo),2,PNOA-2024-GAL-540-4726-H29-NPC01.LAZ
531,4665,8.389565380579247,7.711236893619393,16.100802274198642,O Porriño,Atios (Santa Eulalia),2,PNOA-2024-GAL-531-4665-H29-NPC01.LAZ
523,4693,0.0,16.099778707047573,16.099778707047573,Marín,Mogor (San Xurxo),2,PNOA-2024-GAL-523-4693-H29-NPC01.LAZ
531,4669,0.0,16.096431180311985,16.096431180311985,Mos,Sanguiñeda (Santa María),2,PNOA-2024-GAL-531-4669-H29-NPC01.LAZ
573,4722,11.243746399310867,4.849938227831082,16.093684627141947,Lalín,Catasós (Santiago),3,PNOA-2024-GAL-573-4722-H29-NPC01.LAZ
557,4728,5.333559134246103,10.74521604461471,16.078775178860813,Silleda,Escuadro (San Salvador),1,PNOA-2024-GAL-557-4728-H29-NPC01.LAZ
551,4700,1.2415938125146726,14.83532533740298,16.076919149917654,A Lama,A Barcia do Seixo (Santa Ana),2,PNOA-2024-GAL-551-4700-H29-NPC01.LAZ
529,4661,0.2611683323205863,15.810478934849694,16.07164726717028,Tui,Ribadelouro (Santa Comba),1,PNOA-2024-GAL-529-4661-H29-NPC01.LAZ
534,4682,12.0249616579121,4.035972057872667,16.060933715784767,Redondela,Reboreda (Santa María),1,PNOA-2024-GAL-534-4682-H29-NPC01.LAZ
566,4672,1.4276742805675042,14.625887223666286,16.05356150423379,Crecente,Rebordechán (Santa María),1,PNOA-2024-GAL-566-4672-H29-NPC01.LAZ
521,4649,0.0,16.04217292526323,16.04217292526323,Tomiño,Tomiño (Santa María),2,PNOA-2024-GAL-521-4649-H29-NPC01.LAZ
517,4666,0.0,16.033852930887452,16.033852930887452,Nigrán,Nigrán (San Fiz),2,PNOA-2024-GAL-517-4666-H29-NPC01.LAZ
522,4711,4.217054359677182,11.781961581237061,15.999015940914244,Meis,Paradela (Santa María),3,PNOA-2024-GAL-522-4711-H29-NPC01.LAZ
517,4663,0.0,15.976553531362589,15.976553531362589,Nigrán,A Ramallosa (San Pedro),3,PNOA-2024-GAL-517-4663-H29-NPC01.LAZ
557,4727,3.5508913936534885,12.416165738558169,15.967057132211657,Silleda,Escuadro (San Salvador),2,PNOA-2024-GAL-557-4727-H29-NPC01.LAZ
536,4731,6.549020710488114,9.410955845624942,15.959976556113055,A Estrada,San Xurxo de Vea (San Xurxo),3,PNOA-2024-GAL-536-4731-H29-NPC01.LAZ
554,4680,4.220912539106266,11.72960142527511,15.950513964381376,Covelo,Maceira (San Salvador),1,PNOA-2024-GAL-554-4680-H29-NPC01.LAZ
520,4706,0.3065094545020378,15.638845068009076,15.945354522511114,Meis,San Martiño de Meis (San Martiño),2,PNOA-2024-GAL-520-4706-H29-NPC01.LAZ
549,4725,2.4110576917327653,13.52953698116291,15.940594672895674,A Estrada,Pardemarín (Santa Baia),1,PNOA-2024-GAL-549-4725-H29-NPC01.LAZ
523,4711,0.0,15.934797852018546,15.934797852018546,Meis,Paradela (Santa María),1,PNOA-2024-GAL-523-4711-H29-NPC01.LAZ
521,4661,0.0,15.93325149741722,15.93325149741722,Gondomar,Peitieiros (San Miguel),1,PNOA-2024-GAL-521-4661-H29-NPC01.LAZ
544,4688,0.0,15.92364448433949,15.92364448433949,Fornelos de Montes,Fornelos de Montes (San Lourenzo),1,PNOA-2024-GAL-544-4688-H29-NPC01.LAZ
535,4689,1.4903904963645354,14.426693124206379,15.917083620570914,Soutomaior,Soutomaior (San Salvador),1,PNOA-2024-GAL-535-4689-H29-NPC01.LAZ
538,4662,4.813285329048611,11.097366024030865,15.910651353079476,Salvaterra de Miño,Alxén (San Paio),2,PNOA-2024-GAL-538-4662-H29-NPC01.LAZ
530,4711,0.0,15.904385465726664,15.904385465726664,Barro,Barro (San Breixo),2,PNOA-2024-GAL-530-4711-H29-NPC01.LAZ
568,4729,2.395886826637797,13.499229253836994,15.895116080474791,Lalín,Méixome (Santiago),1,PNOA-2024-GAL-568-4729-H29-NPC01.LAZ
575,4728,15.88986040319202,0.0,15.88986040319202,Lalín,A Veiga (San Ramón),1,PNOA-2024-GAL-575-4728-H29-NPC01.LAZ
525,4699,0.0,15.882129568386034,15.882129568386034,Poio,Poio (San Xoán),1,PNOA-2024-GAL-525-4699-H29-NPC01.LAZ
526,4693,0.0,15.879075970092465,15.879075970092465,Marín,Marín (San Xián),1,PNOA-2024-GAL-526-4693-H29-NPC01.LAZ
569,4728,4.271223235502749,11.596558011453636,15.867781246956385,Lalín,Santiso (San Román),1,PNOA-2024-GAL-569-4728-H29-NPC01.LAZ
518,4709,1.6971444362922328,14.16934428683428,15.866488723126512,Cambados,Oubiña (San Vicenzo),4,PNOA-2024-GAL-518-4709-H29-NPC01.LAZ
551,4660,0.014942526443617083,15.844266364808371,15.859208891251988,As Neves,Vide (Santa María),1,PNOA-2024-GAL-551-4660-H29-NPC01.LAZ
513,4681,1.34123971478392,14.50783137431638,15.849071089100299,Cangas,O Hío (Santo André),1,PNOA-2024-GAL-513-4681-H29-NPC01.LAZ
561,4730,6.542674883328552,9.296630822167856,15.839305705496407,Silleda,O Castro (San Mamede),2,PNOA-2024-GAL-561-4730-H29-NPC01.LAZ
521,4667,0.0,15.832687312931624,15.832687312931624,Gondomar,Vincios (Santa Mariña),1,PNOA-2024-GAL-521-4667-H29-NPC01.LAZ
532,4668,2.442683043026595,13.377900684445144,15.820583727471739,O Porriño,Atios (Santa Eulalia),3,PNOA-2024-GAL-532-4668-H29-NPC01.LAZ
521,4710,8.972485344996263,6.833062684060554,15.805548029056817,Ribadumia,Leiro (San Xoán),3,PNOA-2024-GAL-521-4710-H29-NPC01.LAZ
528,4671,0.0,15.796688715945674,15.796688715945674,Mos,Tameiga (San Martiño),3,PNOA-2024-GAL-528-4671-H29-NPC01.LAZ
546,4697,3.447396585563166,12.335403433446539,15.782800019009704,A Lama,Escuadra (San Lourenzo),2,PNOA-2024-GAL-546-4697-H29-NPC01.LAZ
555,4661,0.739673608068764,15.032311062522904,15.771984670591667,Arbo,Barcela (San Xoán),2,PNOA-2024-GAL-555-4661-H29-NPC01.LAZ
532,4660,3.5794620500462004,12.189322141740115,15.768784191786317,Salceda de Caselas,Santo Estevo de Budiño (Santo Estevo),3,PNOA-2024-GAL-532-4660-H29-NPC01.LAZ
557,4733,5.421430543080905,10.33252796419133,15.753958507272234,Silleda,Manduas (San Tirso),2,PNOA-2024-GAL-557-4733-H29-NPC01.LAZ
519,4647,0.0,15.730878730385864,15.730878730385864,Tomiño,Estás (Santiago),2,PNOA-2024-GAL-519-4647-H29-NPC01.LAZ
530,4691,0.0,15.728989581434481,15.728989581434481,Vilaboa,Figueirido (Santo André),2,PNOA-2024-GAL-530-4691-H29-NPC01.LAZ
532,4662,4.4023855727867,11.295433546396415,15.697819119183116,O Porriño,San Salvador de Budiño (San Salvador),2,PNOA-2024-GAL-532-4662-H29-NPC01.LAZ
521,4653,0.0,15.69491629276526,15.69491629276526,Tomiño,Vilameán (San Bieito),1,PNOA-2024-GAL-521-4653-H29-NPC01.LAZ
565,4667,2.38642114575611,13.304384883151638,15.690806028907748,Crecente,Quintela (San Caetano),1,PNOA-2024-GAL-565-4667-H29-NPC01.LAZ
538,4691,5.708776013579914,9.977865176135715,15.68664118971563,Ponte Caldelas,A Insua (Santa Mariña),1,PNOA-2024-GAL-538-4691-H29-NPC01.LAZ
530,4677,2.0441611040848477,13.633992361196732,15.67815346528158,Redondela,Vilar de Infesta (San Martiño),1,PNOA-2024-GAL-530-4677-H29-NPC01.LAZ
571,4736,3.7056481729458635,11.972203168719917,15.67785134166578,Lalín,Galegos (San Miguel),1,PNOA-2024-GAL-571-4736-H29-NPC01.LAZ
521,4654,0.0,15.673656940289087,15.673656940289087,Tomiño,Vilameán (San Bieito),2,PNOA-2024-GAL-521-4654-H29-NPC01.LAZ
539,4701,0.0,15.65699658728983,15.65699658728983,Cotobade,Borela (San Martiño),1,PNOA-2024-GAL-539-4701-H29-NPC01.LAZ
520,4680,0.0,15.642070285704973,15.642070285704973,Moaña,Tirán (San Xoán),1,PNOA-2024-GAL-520-4680-H29-NPC01.LAZ
518,4665,0.0,15.616021567349677,15.616021567349677,Nigrán,Parada (Santiago),2,PNOA-2024-GAL-518-4665-H29-NPC01.LAZ
521,4691,0.0,15.614732326530268,15.614732326530268,Marín,Ardán (Santa María),2,PNOA-2024-GAL-521-4691-H29-NPC01.LAZ
513,4643,0.0,15.597489348580073,15.597489348580073,O Rosal,O Rosal (Santa Mariña),1,PNOA-2024-GAL-513-4643-H29-NPC01.LAZ
550,4728,2.9495527249218108,12.647416561224956,15.596969286146766,A Estrada,Curantes (San Miguel),1,PNOA-2024-GAL-550-4728-H29-NPC01.LAZ
521,4655,0.0,15.595226075382158,15.595226075382158,Tomiño,Tebra (Santa María),1,PNOA-2024-GAL-521-4655-H29-NPC01.LAZ
521,4662,0.0,15.590864143663376,15.590864143663376,Gondomar,Peitieiros (San Miguel),3,PNOA-2024-GAL-521-4662-H29-NPC01.LAZ
532,4719,3.5314464993557326,12.044740903286698,15.57618740264243,Cuntis,Troáns (Santa María),1,PNOA-2024-GAL-532-4719-H29-NPC01.LAZ
526,4717,5.844278440152518,9.7287927579128,15.573071198065318,Caldas de Reis,Saiar (Santo Estevo),1,PNOA-2024-GAL-526-4717-H29-NPC01.LAZ
547,4690,2.680823681709751,12.89195964767239,15.57278332938214,A Lama,Verducido (San Martiño),1,PNOA-2024-GAL-547-4690-H29-NPC01.LAZ
539,4729,6.6152673186054995,8.956972647784658,15.572239966390157,A Estrada,Matalobos (Santa Baia),3,PNOA-2024-GAL-539-4729-H29-NPC01.LAZ
558,4668,3.865568701225897,11.694784026427977,15.560352727653873,A Cañiza,Valeixe (Santa Cristina),2,PNOA-2024-GAL-558-4668-H29-NPC01.LAZ
544,4693,10.262484219569485,5.2894940613849535,15.551978280954438,Ponte Caldelas,Caritel (Santa María),1,PNOA-2024-GAL-544-4693-H29-NPC01.LAZ
514,4643,0.0,15.546827421782686,15.546827421782686,O Rosal,O Rosal (Santa Mariña),2,PNOA-2024-GAL-514-4643-H29-NPC01.LAZ
566,4726,3.609104764930076,11.922356632536061,15.531461397466138,Lalín,Prado (San Martiño),2,PNOA-2024-GAL-566-4726-H29-NPC01.LAZ
550,4698,4.884899445598333,10.645133415550116,15.530032861148449,A Lama,Covelo (San Sebastián),2,PNOA-2024-GAL-550-4698-H29-NPC01.LAZ
551,4697,0.0,15.524184049662843,15.524184049662843,A Lama,Seixido (San Bartolomeu),1,PNOA-2024-GAL-551-4697-H29-NPC01.LAZ
534,4712,2.120156730862882,13.393401682232124,15.513558413095005,Moraña,San Lourenzo de Moraña (San Lourenzo),3,PNOA-2024-GAL-534-4712-H29-NPC01.LAZ
547,4659,1.2811864912706359,14.222758111147774,15.50394460241841,As Neves,As Neves (Santa María),1,PNOA-2024-GAL-547-4659-H29-NPC01.LAZ
550,4709,0.0,15.50320204202958,15.50320204202958,Cerdedo,Cerdedo (San Xoán),1,PNOA-2024-GAL-550-4709-H29-NPC01.LAZ
527,4707,0.0,15.500294900341176,15.500294900341176,Barro,Curro (Santa María),2,PNOA-2024-GAL-527-4707-H29-NPC01.LAZ
546,4723,4.808579917095469,10.680724805501573,15.48930472259704,A Estrada,Parada (San Pedro),1,PNOA-2024-GAL-546-4723-H29-NPC01.LAZ
565,4732,3.991884426614354,11.486180584889626,15.478065011503979,Lalín,Losón (Santa Baia),1,PNOA-2024-GAL-565-4732-H29-NPC01.LAZ
514,4661,0.0,15.470700846520698,15.470700846520698,Baiona,Belesar (San Lourenzo),2,PNOA-2024-GAL-514-4661-H29-NPC01.LAZ
543,4669,0.0,15.465662080897808,15.465662080897808,Ponteareas,Arcos (San Breixo),3,PNOA-2024-GAL-543-4669-H29-NPC01.LAZ
535,4680,0.0,15.461052829209207,15.461052829209207,Pazos de Borbén,Cepeda (San Pedro),2,PNOA-2024-GAL-535-4680-H29-NPC01.LAZ
518,4698,4.938540725047107,10.512595047424375,15.451135772471481,Meaño,Simes (Santa María),2,PNOA-2024-GAL-518-4698-H29-NPC01.LAZ
547,4705,0.0,15.442076803401442,15.442076803401442,Cotobade,Caroi (Santiago),2,PNOA-2024-GAL-547-4705-H29-NPC01.LAZ
518,4645,0.0,15.43515263782424,15.43515263782424,Tomiño,Goián (San Cristovo),1,PNOA-2024-GAL-518-4645-H29-NPC01.LAZ
529,4724,1.7686326192837836,13.662763934294931,15.431396553578715,Valga,Setecoros (San Salvador),2,PNOA-2024-GAL-529-4724-H29-NPC01.LAZ
572,4721,2.6176407329475686,12.812609593325536,15.430250326273105,Lalín,Catasós (Santiago),2,PNOA-2024-GAL-572-4721-H29-NPC01.LAZ
534,4663,1.382797820992915,14.042836287012104,15.425634108005019,O Porriño,San Salvador de Budiño (San Salvador),3,PNOA-2024-GAL-534-4663-H29-NPC01.LAZ
554,4682,3.4056794274939195,11.994106159674137,15.399785587168058,Covelo,Fofe (San Miguel),2,PNOA-2024-GAL-554-4682-H29-NPC01.LAZ
571,4722,7.162031040412239,8.228805357158611,15.390836397570851,Lalín,Botos (San Xoán),1,PNOA-2024-GAL-571-4722-H29-NPC01.LAZ
517,4680,1.109618686548245,14.256993854127634,15.36661254067588,Cangas,Darbo (Santa María),3,PNOA-2024-GAL-517-4680-H29-NPC01.LAZ
548,4727,3.8494145317505346,11.514099827974498,15.363514359725032,A Estrada,Rubín (Santa María),2,PNOA-2024-GAL-548-4727-H29-NPC01.LAZ
557,4665,5.093445856702434,10.259519582354331,15.352965439056765,Arbo,Mourentán (San Cristovo),2,PNOA-2024-GAL-557-4665-H29-NPC01.LAZ
521,4660,0.0,15.343517443317491,15.343517443317491,Gondomar,Couso (San Cristovo),1,PNOA-2024-GAL-521-4660-H29-NPC01.LAZ
548,4688,0.0,15.336413707199814,15.336413707199814,Fornelos de Montes,As Estacas (Santa María),1,PNOA-2024-GAL-548-4688-H29-NPC01.LAZ
529,4708,0.0,15.326203809056024,15.326203809056024,Barro,Portela (San Mamede),3,PNOA-2024-GAL-529-4708-H29-NPC01.LAZ
538,4683,0.0,15.319829788767711,15.319829788767711,Pazos de Borbén,Pazos (Santa María),2,PNOA-2024-GAL-538-4683-H29-NPC01.LAZ
513,4679,11.541202536910214,3.7737169006638345,15.314919437574048,Cangas,O Hío (Santo André),1,PNOA-2024-GAL-513-4679-H29-NPC01.LAZ
532,4716,0.0,15.309404458972612,15.309404458972612,Moraña,Saiáns (San Salvador),1,PNOA-2024-GAL-532-4716-H29-NPC01.LAZ
536,4697,7.199199474828851,8.104345919752262,15.303545394581114,Ponte Caldelas,Tourón (Santa María),1,PNOA-2024-GAL-536-4697-H29-NPC01.LAZ
563,4674,4.967788901798238,10.334869523798279,15.302658425596517,Crecente,A Ameixeira (San Bernabeu),2,PNOA-2024-GAL-563-4674-H29-NPC01.LAZ
554,4714,0.0,15.27415995061778,15.27415995061778,Forcarei,Forcarei (San Martiño),1,PNOA-2024-GAL-554-4714-H29-NPC01.LAZ
573,4734,3.7497292651034146,11.510238434640636,15.25996769974405,Lalín,Rodís (San Xiao),3,PNOA-2024-GAL-573-4734-H29-NPC01.LAZ
541,4679,2.5569324646235283,12.694111605348041,15.25104406997157,Mondariz,Toutón (San Mateo),1,PNOA-2024-GAL-541-4679-H29-NPC01.LAZ
528,4713,2.798595555423474,12.42735225365285,15.225947809076324,Portas,Briallos (San Cristovo),1,PNOA-2024-GAL-528-4713-H29-NPC01.LAZ
535,4723,4.139045150049469,11.07573194158377,15.21477709163324,Cuntis,Piñeiro (San Mamede),1,PNOA-2024-GAL-535-4723-H29-NPC01.LAZ
514,4710,15.12346279537649,0.08773230753222187,15.211195102908713,Vilanova de Arousa,Deiro (San Miguel),1,PNOA-2024-GAL-514-4710-H29-NPC01.LAZ
557,4725,3.9842026117156197,11.224411243252172,15.208613854967792,Silleda,Graba (Santa María),1,PNOA-2024-GAL-557-4725-H29-NPC01.LAZ
533,4718,3.7797735193617448,11.40847673931423,15.188250258675975,Cuntis,Troáns (Santa María),1,PNOA-2024-GAL-533-4718-H29-NPC01.LAZ
524,4712,0.291463254970299,14.896037345440874,15.187500600411173,Meis,Paradela (Santa María),2,PNOA-2024-GAL-524-4712-H29-NPC01.LAZ
540,4665,2.3417055719712745,12.838115506680111,15.179821078651386,Ponteareas,Nogueira (San Salvador),3,PNOA-2024-GAL-540-4665-H29-NPC01.LAZ
563,4721,5.717100768993411,9.45475630984777,15.171857078841182,Silleda,Laro (San Salvador),3,PNOA-2024-GAL-563-4721-H29-NPC01.LAZ
547,4734,6.0101609608457975,9.122593667988124,15.132754628833922,A Estrada,Berres (San Vicenzo),2,PNOA-2024-GAL-547-4734-H29-NPC01.LAZ
579,4742,0.0,15.127354940255271,15.127354940255271,Agolada,Berredo (Santa María),2,PNOA-2024-GAL-579-4742-H29-NPC01.LAZ
517,4642,0.0,15.094146372125678,15.094146372125678,O Rosal,As Eiras (San Bartolomeu),2,PNOA-2024-GAL-517-4642-H29-NPC01.LAZ
559,4730,4.862853711309689,10.227083681060591,15.089937392370281,Silleda,Negreiros (San Martiño),2,PNOA-2024-GAL-559-4730-H29-NPC01.LAZ
541,4694,2.931497630566239,12.15496694074176,15.086464571308,Ponte Caldelas,Ponte Caldelas (Santa Eulalia),1,PNOA-2024-GAL-541-4694-H29-NPC01.LAZ
541,4702,0.0,15.081663891997863,15.081663891997863,Cotobade,Rebordelo (San Martiño),1,PNOA-2024-GAL-541-4702-H29-NPC01.LAZ
540,4669,1.2257418057193898,13.833698611999129,15.059440417718518,Ponteareas,Angoares (San Pedro),2,PNOA-2024-GAL-540-4669-H29-NPC01.LAZ
511,4641,2.688059662530695,12.36920427022369,15.057263932754385,A Guarda,Salcidos (San Lourenzo),1,PNOA-2024-GAL-511-4641-H29-NPC01.LAZ
570,4726,4.144064236341431,10.892324985528033,15.036389221869463,Lalín,Filgueira (Santa María),1,PNOA-2024-GAL-570-4726-H29-NPC01.LAZ
516,4664,0.0,15.027586455147615,15.027586455147615,Nigrán,A Ramallosa (San Pedro),1,PNOA-2024-GAL-516-4664-H29-NPC01.LAZ
525,4709,0.7791701540448782,14.235354581367963,15.014524735412841,Meis,San Lourenzo de Nogueira (San Lourenzo),2,PNOA-2024-GAL-525-4709-H29-NPC01.LAZ
538,4672,0.8068712894158439,14.18726162126581,14.994132910681653,Ponteareas,Ribadetea (San Xurxo),1,PNOA-2024-GAL-538-4672-H29-NPC01.LAZ
538,4729,2.2506263307656638,12.738628299316257,14.989254630081922,A Estrada,San Xiao de Vea (San Xiao),1,PNOA-2024-GAL-538-4729-H29-NPC01.LAZ
