nw_x,nw_y,ha_illadas,ha_nucleos,ha_faixa,NOMECONCEL,PARROQUIA,n_parroquias,bloque
569,4749,0.0,12.649672517564602,12.649672517564602,Arzúa,Maroxo (Santa María),1,PNOA-2024-GAL-569-4749-H29-NPC01.LAZ
508,4790,0.0,12.64943165134344,12.64943165134344,Ponteceso,A Graña (San Vicenzo),2,PNOA-2024-GAL-508-4790-H29-NPC01.LAZ
520,4784,2.3228943281927026,10.323890303230796,12.646784631423499,Coristanco,Xaviña (San Tomé),2,PNOA-2024-GAL-520-4784-H29-NPC01.LAZ
584,4762,0.0,12.646080458217988,12.646080458217988,Toques,Paradela (San Paio),2,PNOA-2024-GAL-584-4762-H29-NPC01.LAZ
587,4811,5.038978765034759,7.586779949076033,12.625758714110791,As Pontes de García Rodríguez,Vilavella (Santa María),2,PNOA-2024-GAL-587-4811-H29-NPC01.LAZ
576,4777,0.0,12.6224136796797,12.6224136796797,Curtis,Curtis (Santaia),1,PNOA-2024-GAL-576-4777-H29-NPC01.LAZ
540,4751,0.8380191168465755,11.780164491942053,12.618183608788629,Santiago de Compostela,A Enfesta (San Cristovo),2,PNOA-2024-GAL-540-4751-H29-NPC01.LAZ
538,4750,2.546113412431313,10.067107717693549,12.613221130124863,Santiago de Compostela,San Caetano (Santiago),4,PNOA-2024-GAL-538-4750-H29-NPC01.LAZ
552,4760,0.0,12.603923475617377,12.603923475617377,Oroso,Senra (Santa Eulalia),1,PNOA-2024-GAL-552-4760-H29-NPC01.LAZ
534,4783,0.0,12.598926215753853,12.598926215753853,A Laracha,Montemaior (Santa María Madanela),1,PNOA-2024-GAL-534-4783-H29-NPC01.LAZ
546,4759,0.0,12.595337534402265,12.595337534402265,Oroso,A Gándara (San Miguel),2,PNOA-2024-GAL-546-4759-H29-NPC01.LAZ
573,4833,0.0,12.593743543806335,12.593743543806335,Valdoviño,Pantín (Santiago),1,PNOA-2024-GAL-573-4833-H29-NPC01.LAZ
562,4780,4.097083495607158,8.48273024747354,12.579813743080699,Cesuras,Dordaño (Santa María),2,PNOA-2024-GAL-562-4780-H29-NPC01.LAZ
541,4774,4.13552462927127,8.43918373986613,12.574708369137399,Cerceda,Xesteda (Santa Comba),1,PNOA-2024-GAL-541-4774-H29-NPC01.LAZ
479,4758,0.0,12.567778594862837,12.567778594862837,Fisterra,Sardiñeiro (San Xoán),1,PNOA-2024-GAL-479-4758-H29-NPC01.LAZ
517,4737,0.0,12.566838226939941,12.566838226939941,Lousame,Vilacova (Santa Eulalia),1,PNOA-2024-GAL-517-4737-H29-NPC01.LAZ
568,4796,2.7786909934881923,9.782530859001264,12.561221852489457,Paderne,Velouzás (San Salvador),1,PNOA-2024-GAL-568-4796-H29-NPC01.LAZ
535,4782,0.0,12.539835781440726,12.539835781440726,A Laracha,Montemaior (Santa María Madanela),1,PNOA-2024-GAL-535-4782-H29-NPC01.LAZ
540,4745,5.119808477656168,7.415245666403028,12.535054144059195,Santiago de Compostela,Aríns (San Martiño),2,PNOA-2024-GAL-540-4745-H29-NPC01.LAZ
508,4742,0.0,12.526181463929856,12.526181463929856,Outes,Tarás (San Xián),1,PNOA-2024-GAL-508-4742-H29-NPC01.LAZ
521,4780,0.9699521465229524,11.55100220087394,12.520954347396893,Coristanco,Seavia (San Mamede),2,PNOA-2024-GAL-521-4780-H29-NPC01.LAZ
559,4782,0.018791145681957548,12.498298513165935,12.517089658847892,Cesuras,Paderne (Santiago),1,PNOA-2024-GAL-559-4782-H29-NPC01.LAZ
542,4744,1.6770856019345621,10.836678063389769,12.513763665324332,Santiago de Compostela,Marrozos (Santa María),1,PNOA-2024-GAL-542-4744-H29-NPC01.LAZ
528,4781,0.0,12.500061281298606,12.500061281298606,Carballo,Artes (San Xurxo),1,PNOA-2024-GAL-528-4781-H29-NPC01.LAZ
574,4822,0.0,12.499206618935897,12.499206618935897,San Sadurniño,San Sadurniño (Santa María),1,PNOA-2024-GAL-574-4822-H29-NPC01.LAZ
517,4750,0.0,12.493258612131374,12.493258612131374,Negreira,Campelo (San Fins),2,PNOA-2024-GAL-517-4750-H29-NPC01.LAZ
549,4763,1.7198099488811467,10.773341679621579,12.493151628502726,Ordes,Beán (Santa María),1,PNOA-2024-GAL-549-4763-H29-NPC01.LAZ
575,4789,0.0,12.489622691650744,12.489622691650744,Aranga,Feás (San Pedro),2,PNOA-2024-GAL-575-4789-H29-NPC01.LAZ
511,4793,0.0,12.486938314567187,12.486938314567187,Ponteceso,Cores (San Martiño),1,PNOA-2024-GAL-511-4793-H29-NPC01.LAZ
579,4751,7.520632503346216,4.947840716874704,12.46847322022092,Melide,Santa María de Melide (Santa María),2,PNOA-2024-GAL-579-4751-H29-NPC01.LAZ
589,4807,12.467269772631122,0.0,12.467269772631122,As Pontes de García Rodríguez,Ribadeume (Santa María),1,PNOA-2024-GAL-589-4807-H29-NPC01.LAZ
520,4766,0.0,12.46653362446181,12.46653362446181,Santa Comba,Freixeiro (San Fins),1,PNOA-2024-GAL-520-4766-H29-NPC01.LAZ
564,4753,6.861102466204964,5.604316585513188,12.465419051718152,Arzúa,Burres (San Vicenzo),1,PNOA-2024-GAL-564-4753-H29-NPC01.LAZ
541,4782,0.6882508618042134,11.774746354728029,12.462997216532242,Cerceda,Cerceda (San Martiño),1,PNOA-2024-GAL-541-4782-H29-NPC01.LAZ
531,4741,0.0,12.45857468788758,12.45857468788758,Teo,Calo (San Xoán),1,PNOA-2024-GAL-531-4741-H29-NPC01.LAZ
603,4843,0.0,12.45642320914667,12.45642320914667,Mañón,Mogor (Santa María),1,PNOA-2024-GAL-603-4843-H29-NPC01.LAZ
539,4789,0.0,12.454516911601035,12.454516911601035,A Laracha,Erboedo (Santa María),1,PNOA-2024-GAL-539-4789-H29-NPC01.LAZ
531,4785,0.0,12.45340984373843,12.45340984373843,A Laracha,Vilaño (Santiago),2,PNOA-2024-GAL-531-4785-H29-NPC01.LAZ
539,4753,2.7989472485602103,9.6444001102278,12.44334735878801,Santiago de Compostela,San Caetano (Santiago),1,PNOA-2024-GAL-539-4753-H29-NPC01.LAZ
574,4748,0.0,12.437105437126545,12.437105437126545,Santiso,Pezobre (San Cristovo),1,PNOA-2024-GAL-574-4748-H29-NPC01.LAZ
576,4824,0.0,12.430911002180162,12.430911002180162,San Sadurniño,Lamas (San Xiao),1,PNOA-2024-GAL-576-4824-H29-NPC01.LAZ
548,4761,0.0,12.428392807404137,12.428392807404137,Oroso,Vilarromaris (San Tomé),1,PNOA-2024-GAL-548-4761-H29-NPC01.LAZ
508,4726,1.6651334681416667,10.762957106391845,12.428090574533512,Boiro,Boiro (Santa Baia),2,PNOA-2024-GAL-508-4726-H29-NPC01.LAZ
554,4740,0.0,12.424827432002807,12.424827432002807,Touro,Bendaña (Santa María),3,PNOA-2024-GAL-554-4740-H29-NPC01.LAZ
557,4745,0.0,12.423600178976905,12.423600178976905,Touro,Fao (Santa Uxía),1,PNOA-2024-GAL-557-4745-H29-NPC01.LAZ
527,4773,0.0,12.422954469966596,12.422954469966596,Tordoia,Anxeriz (Santa Mariña),1,PNOA-2024-GAL-527-4773-H29-NPC01.LAZ
491,4764,0.0,12.41755700138323,12.41755700138323,Dumbría,Berdeogás (Santiago),1,PNOA-2024-GAL-491-4764-H29-NPC01.LAZ
571,4770,0.0,12.393542111395353,12.393542111395353,Vilasantar,Vilasantar (Santiago),2,PNOA-2024-GAL-571-4770-H29-NPC01.LAZ
580,4768,0.0,12.390178613241632,12.390178613241632,Sobrado,Cumbraos (San Xiao),2,PNOA-2024-GAL-580-4768-H29-NPC01.LAZ
526,4756,2.180503851090252,10.209460617165679,12.389964468255931,A Baña,Troitosende (Santa María),1,PNOA-2024-GAL-526-4756-H29-NPC01.LAZ
529,4786,0.0,12.38424632943549,12.38424632943549,Carballo,Berdillo (San Lourenzo),1,PNOA-2024-GAL-529-4786-H29-NPC01.LAZ
573,4792,0.0,12.37596159609433,12.37596159609433,Irixoa,Mántaras (Santa María),1,PNOA-2024-GAL-573-4792-H29-NPC01.LAZ
578,4758,7.125912691420983,5.228779025449584,12.354691716870567,Melide,Pedrouzos (Santa Mariña),2,PNOA-2024-GAL-578-4758-H29-NPC01.LAZ
567,4784,6.719498280335213,5.630340875225387,12.349839155560598,Oza dos Ríos,A Regueira (Santa María),3,PNOA-2024-GAL-567-4784-H29-NPC01.LAZ
544,4767,0.07865979202764661,12.257626761941022,12.33628655396867,Tordoia,Numide (Santiago),3,PNOA-2024-GAL-544-4767-H29-NPC01.LAZ
559,4781,2.4482760663845333,9.88235224499366,12.330628311378193,Cesuras,Paderne (Santiago),1,PNOA-2024-GAL-559-4781-H29-NPC01.LAZ
526,4731,2.058613095244866,10.268961010446741,12.327574105691607,Dodro,Dodro (Santa María),1,PNOA-2024-GAL-526-4731-H29-NPC01.LAZ
569,4830,0.0,12.30748968237653,12.30748968237653,Valdoviño,Valdoviño (Santalla),1,PNOA-2024-GAL-569-4830-H29-NPC01.LAZ
581,4763,0.0,12.304587962109002,12.304587962109002,Sobrado,Pousada (San Mamede),2,PNOA-2024-GAL-581-4763-H29-NPC01.LAZ
518,4739,1.411268575061495,10.892639571045867,12.303908146107362,Rois,Ermedelo (San Martiño),1,PNOA-2024-GAL-518-4739-H29-NPC01.LAZ
567,4782,6.349207026948404,5.9533380791922825,12.302545106140688,Oza dos Ríos,A Regueira (Santa María),1,PNOA-2024-GAL-567-4782-H29-NPC01.LAZ
572,4817,7.3872525981568025,4.9143689762690475,12.30162157442585,Neda,Anca (San Pedro),1,PNOA-2024-GAL-572-4817-H29-NPC01.LAZ
512,4778,1.106130351888135,11.190138444096048,12.296268795984183,Cabana de Bergantiños,Nantón (San Pedro),1,PNOA-2024-GAL-512-4778-H29-NPC01.LAZ
584,4771,0.0,12.273817777147885,12.273817777147885,Sobrado,Grixalba (San Xiao),1,PNOA-2024-GAL-584-4771-H29-NPC01.LAZ
598,4838,12.263443432132247,0.0,12.263443432132247,Ortigueira,San Salvador de Couzadoiro (San Salvador),1,PNOA-2024-GAL-598-4838-H29-NPC01.LAZ
537,4737,0.0,12.262675202088381,12.262675202088381,Teo,Lucí (Santa Mariña),1,PNOA-2024-GAL-537-4737-H29-NPC01.LAZ
499,4766,3.347797767486472,8.911972962773069,12.259770730259541,Vimianzo,Serramo (San Sebastián),2,PNOA-2024-GAL-499-4766-H29-NPC01.LAZ
569,4805,0.0,12.259289019942988,12.259289019942988,Pontedeume,Nogueirosa (San Cosme),2,PNOA-2024-GAL-569-4805-H29-NPC01.LAZ
544,4736,0.0,12.256653405383773,12.256653405383773,Vedra,Merín (San Cristovo),3,PNOA-2024-GAL-544-4736-H29-NPC01.LAZ
543,4757,4.211464242349113,8.044466468294448,12.255930710643561,Santiago de Compostela,Marantes (San Vicente),2,PNOA-2024-GAL-543-4757-H29-NPC01.LAZ
599,4843,12.245160244857557,0.0,12.245160244857557,Ortigueira,Loiba (San Xulián),1,PNOA-2024-GAL-599-4843-H29-NPC01.LAZ
526,4745,0.0,12.243689380408863,12.243689380408863,Brión,Os Ánxeles (Santa María),2,PNOA-2024-GAL-526-4745-H29-NPC01.LAZ
541,4798,3.487505148612797,8.749851879760671,12.237357028373468,Arteixo,Oseiro (San Tirso),2,PNOA-2024-GAL-541-4798-H29-NPC01.LAZ
559,4794,0.0,12.23070625477247,12.23070625477247,Bergondo,Guísamo (Santa María),3,PNOA-2024-GAL-559-4794-H29-NPC01.LAZ
505,4742,0.0,12.221429961584555,12.221429961584555,Outes,Roo (San Xoán),1,PNOA-2024-GAL-505-4742-H29-NPC01.LAZ
561,4797,0.0,12.219711359503913,12.219711359503913,Bergondo,Bergondo (San Salvador),2,PNOA-2024-GAL-561-4797-H29-NPC01.LAZ
561,4757,0.5704947341113635,11.635091480845881,12.205586214957245,Arzúa,Oíns (San Cosme),1,PNOA-2024-GAL-561-4757-H29-NPC01.LAZ
550,4774,1.582468537579719,10.600545051440033,12.183013589019751,Ordes,Ardemil (San Pedro),2,PNOA-2024-GAL-550-4774-H29-NPC01.LAZ
508,4746,0.0,12.178363793703898,12.178363793703898,Outes,Santo Ourente de Entíns (Santo Ourente),1,PNOA-2024-GAL-508-4746-H29-NPC01.LAZ
534,4790,0.0,12.176640535197249,12.176640535197249,A Laracha,Torás (Santa María),1,PNOA-2024-GAL-534-4790-H29-NPC01.LAZ
558,4774,0.0,12.165207291940272,12.165207291940272,Mesía,Mesía (San Cristovo),2,PNOA-2024-GAL-558-4774-H29-NPC01.LAZ
533,4793,9.363407652786897,2.799177615158619,12.162585267945516,Arteixo,Monteagudo (San Tomé),1,PNOA-2024-GAL-533-4793-H29-NPC01.LAZ
554,4767,7.498613755401703,4.6634578704149225,12.162071625816626,Frades,Galegos (San Martiño),1,PNOA-2024-GAL-554-4767-H29-NPC01.LAZ
539,4742,0.5440889983585571,11.61789402064556,12.161983019004117,Vedra,San Xián de Sales (San Xián),3,PNOA-2024-GAL-539-4742-H29-NPC01.LAZ
560,4791,3.3626913001747387,8.798481182562474,12.161172482737213,Betanzos,Piadela (Santo Estevo),1,PNOA-2024-GAL-560-4791-H29-NPC01.LAZ
536,4784,0.0,12.145615718908893,12.145615718908893,A Laracha,Montemaior (Santa María Madanela),1,PNOA-2024-GAL-536-4784-H29-NPC01.LAZ
541,4745,6.325134721059283,5.813299307342165,12.138434028401448,Santiago de Compostela,Aríns (San Martiño),1,PNOA-2024-GAL-541-4745-H29-NPC01.LAZ
510,4792,0.0,12.133429700278445,12.133429700278445,Ponteceso,Cores (San Martiño),2,PNOA-2024-GAL-510-4792-H29-NPC01.LAZ
521,4746,0.0,12.127832173305459,12.127832173305459,Brión,Viceso (Santa María),1,PNOA-2024-GAL-521-4746-H29-NPC01.LAZ
570,4783,4.818761341529935,7.306842109941592,12.125603451471527,Oza dos Ríos,Rodeiro (Santa María),1,PNOA-2024-GAL-570-4783-H29-NPC01.LAZ
547,4786,0.343128366276831,11.776624309435435,12.119752675712267,Cerceda,Meirama (Santo André),3,PNOA-2024-GAL-547-4786-H29-NPC01.LAZ
535,4770,0.0,12.117383696247382,12.117383696247382,Tordoia,Cabaleiros (San Xián),1,PNOA-2024-GAL-535-4770-H29-NPC01.LAZ
540,4753,3.831488786790156,8.285802014211288,12.117290801001445,Santiago de Compostela,San Caetano (Santiago),1,PNOA-2024-GAL-540-4753-H29-NPC01.LAZ
562,4789,2.730089093893921,9.385635340034339,12.11572443392826,Abegondo,Limiñón (San Salvador),3,PNOA-2024-GAL-562-4789-H29-NPC01.LAZ
527,4788,0.0,12.114207992784497,12.114207992784497,Carballo,Bértoa (Santa María),1,PNOA-2024-GAL-527-4788-H29-NPC01.LAZ
568,4802,12.096817064284227,0.009668797819343959,12.106485862103572,Miño,Carantoña (San Xulián),1,PNOA-2024-GAL-568-4802-H29-NPC01.LAZ
550,4748,0.0,12.105606840324823,12.105606840324823,Touro,Bama (San Vicenzo),1,PNOA-2024-GAL-550-4748-H29-NPC01.LAZ
525,4787,0.0,12.104129657044778,12.104129657044778,Carballo,Bértoa (Santa María),1,PNOA-2024-GAL-525-4787-H29-NPC01.LAZ
515,4778,3.8620524323907537,8.24058204114485,12.102634473535602,Coristanco,Agualada (San Lourenzo),1,PNOA-2024-GAL-515-4778-H29-NPC01.LAZ
577,4746,0.0,12.097293386542491,12.097293386542491,Santiso,Pezobrés (Santo Estevo),3,PNOA-2024-GAL-577-4746-H29-NPC01.LAZ
548,4766,2.5989155578659573,9.49353095949617,12.092446517362127,Ordes,Pereira (Santaia),2,PNOA-2024-GAL-548-4766-H29-NPC01.LAZ
569,4792,1.4729399201199818,10.618977031582396,12.091916951702379,Paderne,Vilamourel (San Xoán),2,PNOA-2024-GAL-569-4792-H29-NPC01.LAZ
542,4748,2.34658310771188,9.73764485816411,12.08422796587599,Santiago de Compostela,Bando (Santa Eulalia),2,PNOA-2024-GAL-542-4748-H29-NPC01.LAZ
543,4735,0.0,12.07698152938415,12.07698152938415,Vedra,San Pedro de Sarandón (San Pedro),2,PNOA-2024-GAL-543-4735-H29-NPC01.LAZ
524,4745,0.0,12.067521259212972,12.067521259212972,Brión,Boullón (San Miguel),2,PNOA-2024-GAL-524-4745-H29-NPC01.LAZ
575,4780,2.115855131092354,9.945913212807316,12.06176834389967,Curtis,Fisteus (Santa María),2,PNOA-2024-GAL-575-4780-H29-NPC01.LAZ
523,4783,0.8677052857553906,11.184751557157345,12.052456842912735,Coristanco,Oca (San Martiño),1,PNOA-2024-GAL-523-4783-H29-NPC01.LAZ
509,4764,0.0,12.051526699215326,12.051526699215326,Santa Comba,Grixoa (San Xoán),1,PNOA-2024-GAL-509-4764-H29-NPC01.LAZ
564,4769,0.0,12.043034582648481,12.043034582648481,Mesía,Lanzá (San Mamede),2,PNOA-2024-GAL-564-4769-H29-NPC01.LAZ
576,4768,0.0,12.03519198858941,12.03519198858941,Vilasantar,Vilariño (Santa María),1,PNOA-2024-GAL-576-4768-H29-NPC01.LAZ
554,4789,12.032036734704254,0.0,12.032036734704254,Cambre,Vigo (Santa María),2,PNOA-2024-GAL-554-4789-H29-NPC01.LAZ
511,4749,0.0,12.028380021544006,12.028380021544006,Negreira,Xallas (San Pedro),1,PNOA-2024-GAL-511-4749-H29-NPC01.LAZ
517,4740,5.911540589882853,6.1036301665407295,12.015170756423583,Lousame,Toxos Outos (San Xusto),3,PNOA-2024-GAL-517-4740-H29-NPC01.LAZ
571,4807,0.0,12.00311314553129,12.00311314553129,Pontedeume,Breamo (San Miguel),2,PNOA-2024-GAL-571-4807-H29-NPC01.LAZ
528,4753,0.0,11.98664796949312,11.98664796949312,Ames,Tapia (San Cristovo),1,PNOA-2024-GAL-528-4753-H29-NPC01.LAZ
522,4767,0.0,11.97614242696014,11.97614242696014,Santa Comba,Vilamaior (Santa María),2,PNOA-2024-GAL-522-4767-H29-NPC01.LAZ
513,4779,3.2008869995054816,8.759093379937543,11.959980379443024,Cabana de Bergantiños,Riobó (San Martiño),2,PNOA-2024-GAL-513-4779-H29-NPC01.LAZ
510,4789,0.0,11.957083623040566,11.957083623040566,Ponteceso,Tella (Santo Eleuterio),1,PNOA-2024-GAL-510-4789-H29-NPC01.LAZ
545,4755,6.9025960234542465,5.054120950377119,11.956716973831366,Santiago de Compostela,A Enfesta (San Cristovo),2,PNOA-2024-GAL-545-4755-H29-NPC01.LAZ
506,4723,0.7052722054385941,11.212041136224418,11.917313341663013,Boiro,Lampón (Santiago),2,PNOA-2024-GAL-506-4723-H29-NPC01.LAZ
574,4785,0.0,11.916769651947059,11.916769651947059,Aranga,San Vicente de Fervenzas (San Vicente),1,PNOA-2024-GAL-574-4785-H29-NPC01.LAZ
576,4779,0.0,11.915202746967138,11.915202746967138,Curtis,Fisteus (Santa María),2,PNOA-2024-GAL-576-4779-H29-NPC01.LAZ
504,4720,0.0,11.909710088501257,11.909710088501257,A Pobra do Caramiñal,Posmarcos (Santo Isidro),2,PNOA-2024-GAL-504-4720-H29-NPC01.LAZ
543,4737,0.0,11.902388936031734,11.902388936031734,Vedra,Vedra (Santa Eulalia),2,PNOA-2024-GAL-543-4737-H29-NPC01.LAZ
579,4827,0.0,11.898707875964396,11.898707875964396,Moeche,Abade (Santiago),2,PNOA-2024-GAL-579-4827-H29-NPC01.LAZ
508,4784,1.3394540027297568,10.551633883456219,11.891087886185975,Cabana de Bergantiños,Cundíns (San Paio),2,PNOA-2024-GAL-508-4784-H29-NPC01.LAZ
558,4776,1.7019692227270562,10.183630321417501,11.885599544144558,Cesuras,Filgueira de Traba (San Miguel),2,PNOA-2024-GAL-558-4776-H29-NPC01.LAZ
491,4758,0.0,11.885290326519941,11.885290326519941,Dumbría,Buxantes (San Pedro),1,PNOA-2024-GAL-491-4758-H29-NPC01.LAZ
534,4738,0.0,11.877164483609416,11.877164483609416,Teo,Rarís (San Miguel),1,PNOA-2024-GAL-534-4738-H29-NPC01.LAZ
577,4798,0.7321163641641689,11.140366234737186,11.872482598901355,Monfero,San Fiz de Monfero (San Fiz),1,PNOA-2024-GAL-577-4798-H29-NPC01.LAZ
572,4816,3.8318869603994483,8.032086892752648,11.863973853152096,Neda,Anca (San Pedro),1,PNOA-2024-GAL-572-4816-H29-NPC01.LAZ
546,4757,4.452093470087613,7.411161319309006,11.863254789396619,Santiago de Compostela,Cesar (Santa María),2,PNOA-2024-GAL-546-4757-H29-NPC01.LAZ
568,4753,2.434317625165691,9.421820032778397,11.856137657944089,Arzúa,Lema (San Pedro),2,PNOA-2024-GAL-568-4753-H29-NPC01.LAZ
575,4779,0.0,11.85512120598976,11.85512120598976,Curtis,Fisteus (Santa María),1,PNOA-2024-GAL-575-4779-H29-NPC01.LAZ
543,4766,0.0,11.852726976907721,11.852726976907721,Tordoia,Leobalde (San Cristovo),1,PNOA-2024-GAL-543-4766-H29-NPC01.LAZ
518,4758,0.07019440944577961,11.77578294687042,11.8459773563162,A Baña,A Baña (San Vicenzo),1,PNOA-2024-GAL-518-4758-H29-NPC01.LAZ
516,4782,0.9051842126893127,10.934890998393847,11.84007521108316,Coristanco,Santa Baia de Castro (Santa Baia),2,PNOA-2024-GAL-516-4782-H29-NPC01.LAZ
564,4771,0.0,11.83390114944388,11.83390114944388,Mesía,Albixoi (Santa Mariña),1,PNOA-2024-GAL-564-4771-H29-NPC01.LAZ
507,4733,0.0,11.814742392431777,11.814742392431777,Lousame,Camboño (San Xoán),1,PNOA-2024-GAL-507-4733-H29-NPC01.LAZ
520,4739,0.06430685103652568,11.74269892855694,11.807005779593466,Rois,Ermedelo (San Martiño),2,PNOA-2024-GAL-520-4739-H29-NPC01.LAZ
516,4756,1.9652517983663786,9.837471519735722,11.8027233181021,A Baña,Corneira (San Cristovo),2,PNOA-2024-GAL-516-4756-H29-NPC01.LAZ
544,4788,0.0,11.800873376882116,11.800873376882116,A Laracha,Soandres (San Pedro),2,PNOA-2024-GAL-544-4788-H29-NPC01.LAZ
566,4801,4.135238267446212,7.66319370520554,11.798431972651752,Miño,Leiro (San Salvador),1,PNOA-2024-GAL-566-4801-H29-NPC01.LAZ
561,4772,0.0,11.795859298383053,11.795859298383053,Mesía,Xanceda (San Salvador),1,PNOA-2024-GAL-561-4772-H29-NPC01.LAZ
533,4766,3.2268724379599663,8.561154364584693,11.78802680254466,Trazo,Restande (Santa María),1,PNOA-2024-GAL-533-4766-H29-NPC01.LAZ
562,4748,0.0,11.784041798819775,11.784041798819775,Touro,Beseño (San Cristovo),2,PNOA-2024-GAL-562-4748-H29-NPC01.LAZ
551,4738,0.0,11.779142175759914,11.779142175759914,Boqueixón,Sucira (Santa Mariña),1,PNOA-2024-GAL-551-4738-H29-NPC01.LAZ
573,4777,0.0,11.775513533144371,11.775513533144371,Curtis,Fisteus (Santa María),1,PNOA-2024-GAL-573-4777-H29-NPC01.LAZ
574,4766,0.0,11.765820347986407,11.765820347986407,Sobrado,Folgoso (Santa Cristina),1,PNOA-2024-GAL-574-4766-H29-NPC01.LAZ
551,4783,0.0,11.757490839661008,11.757490839661008,Carral,Beira (Santa Mariña),2,PNOA-2024-GAL-551-4783-H29-NPC01.LAZ
513,4766,0.0,11.75589227310708,11.75589227310708,Santa Comba,Santa Comba (San Pedro),2,PNOA-2024-GAL-513-4766-H29-NPC01.LAZ
489,4777,0.0,11.755786749708566,11.755786749708566,Camariñas,A Ponte do Porto (San Pedro),1,PNOA-2024-GAL-489-4777-H29-NPC01.LAZ
510,4752,0.0,11.751224526515966,11.751224526515966,Negreira,Campolongo (Santa Cruz),2,PNOA-2024-GAL-510-4752-H29-NPC01.LAZ
551,4741,0.0,11.74789554586128,11.74789554586128,Touro,San Miguel de Vilar (San Miguel),1,PNOA-2024-GAL-551-4741-H29-NPC01.LAZ
584,4760,0.0,11.737134260892667,11.737134260892667,Toques,Paradela (San Paio),1,PNOA-2024-GAL-584-4760-H29-NPC01.LAZ
529,4750,0.8203523434072117,10.913213306098271,11.733565649505483,Ames,Ames (San Tomé),1,PNOA-2024-GAL-529-4750-H29-NPC01.LAZ
531,4757,0.08476851956673229,11.644464592388369,11.729233111955102,Santiago de Compostela,Santa Cristina de Fecha (Santa Cristina),1,PNOA-2024-GAL-531-4757-H29-NPC01.LAZ
553,4772,0.5420156570212741,11.185370371320865,11.727386028342139,Ordes,Vilamaior (Santiago),2,PNOA-2024-GAL-553-4772-H29-NPC01.LAZ
538,4737,0.0,11.725952024115168,11.725952024115168,Teo,Lucí (Santa Mariña),3,PNOA-2024-GAL-538-4737-H29-NPC01.LAZ
509,4787,0.0,11.724474511054218,11.724474511054218,Ponteceso,Anllóns (San Fins),1,PNOA-2024-GAL-509-4787-H29-NPC01.LAZ
560,4787,0.0,11.72216803122608,11.72216803122608,Abegondo,Meangos (Santiago),2,PNOA-2024-GAL-560-4787-H29-NPC01.LAZ
562,4782,1.9714212373009028,9.746367525354346,11.71778876265525,Cesuras,Carres (San Vicenzo),2,PNOA-2024-GAL-562-4782-H29-NPC01.LAZ
490,4740,0.0,11.70860867133296,11.70860867133296,Carnota,Lira (Santa María),1,PNOA-2024-GAL-490-4740-H29-NPC01.LAZ
562,4783,7.141733089120076,4.5548236948366405,11.696556783956716,Cesuras,Carres (San Vicenzo),1,PNOA-2024-GAL-562-4783-H29-NPC01.LAZ
539,4759,2.6676644041746225,9.025741970020999,11.693406374195622,Santiago de Compostela,Busto (San Pedro),1,PNOA-2024-GAL-539-4759-H29-NPC01.LAZ
571,4781,5.157750976282729,6.532984579625252,11.690735555907981,Oza dos Ríos,Rodeiro (Santa María),1,PNOA-2024-GAL-571-4781-H29-NPC01.LAZ
558,4779,1.190441533753444,10.499308523344604,11.689750057098049,Cesuras,Loureda (Santo Estevo),1,PNOA-2024-GAL-558-4779-H29-NPC01.LAZ
584,4778,0.0,11.685334982634364,11.685334982634364,Curtis,Foxados (Santa María),1,PNOA-2024-GAL-584-4778-H29-NPC01.LAZ
526,4793,0.0,11.68474570381709,11.68474570381709,Carballo,Lema (San Cristovo),1,PNOA-2024-GAL-526-4793-H29-NPC01.LAZ
502,4783,4.106371630442358,7.5737255565121,11.680097186954459,Cabana de Bergantiños,Borneiro (San Xoán),1,PNOA-2024-GAL-502-4783-H29-NPC01.LAZ
518,4761,3.4333154146419482,8.236576722637592,11.66989213727954,A Baña,Suevos (San Mamede),1,PNOA-2024-GAL-518-4761-H29-NPC01.LAZ
553,4760,0.0,11.668631671288281,11.668631671288281,Oroso,Os Ánxeles (San Mamede),1,PNOA-2024-GAL-553-4760-H29-NPC01.LAZ
554,4783,0.0,11.668452323082782,11.668452323082782,Abegondo,Montouto (Santa Cristina),1,PNOA-2024-GAL-554-4783-H29-NPC01.LAZ
519,4778,0.999210413456834,10.66899121209859,11.668201625555424,Coristanco,Seavia (San Mamede),2,PNOA-2024-GAL-519-4778-H29-NPC01.LAZ
562,4765,5.252855862435296,6.412505420571032,11.665361283006327,Frades,Gafoi (Santa Mariña),3,PNOA-2024-GAL-562-4765-H29-NPC01.LAZ
495,4718,0.0,11.662127948233186,11.662127948233186,Porto do Son,San Pedro de Muro (San Pedro),1,PNOA-2024-GAL-495-4718-H29-NPC01.LAZ
554,4771,3.605856203622617,8.046699546324394,11.65255574994701,Frades,Abellá (Santo Estevo),2,PNOA-2024-GAL-554-4771-H29-NPC01.LAZ
526,4753,0.985917810297515,10.666061364414569,11.651979174712084,Ames,Ames (San Tomé),1,PNOA-2024-GAL-526-4753-H29-NPC01.LAZ
561,4787,0.0,11.647997975584719,11.647997975584719,Abegondo,Meangos (Santiago),2,PNOA-2024-GAL-561-4787-H29-NPC01.LAZ
530,4756,5.084875355629199,6.561018265549849,11.645893621179049,Santiago de Compostela,Santa Cristina de Fecha (Santa Cristina),2,PNOA-2024-GAL-530-4756-H29-NPC01.LAZ
